id,title,hashtags,view_count,duration,channel,channel_id,description,description_links,created_at,like_count,dislike_count,subscriber_count,hours ago posted,total_interactions,video_url
APGlfzcU4p47,Uh oh. Jennifer Trannyston (Aniston) is not doing a very good job of hiding the pickle!,No Hashtags,24200,0:06,Jim Crenshaw,jim-crenshaw,"He could start a fruit stand with that thing.  
Remember boys, if it has an apple it has a banana (or a pickle!)  
He must be getting turned on by Bruce Willis. He likes old Die Hard so much he Got Hard it would seem!


Somebody should have told her not to let her fruit stand!  
More videos that I tripped and flipped over on the way here:  
Subscribe to my channel here: <https://www.bitchute.com/channel/jim-crenshaw/>  
She slapped him. Bad idea. She got a tough lesson in equal rights.👊💥  
<https://www.bitchute.com/video/qsZUOxtzKmI0/>


There is a downside. Wait for it...😳😳  
<https://www.bitchute.com/video/YtpOjF5VSqoi/>


Uh oh. Jennifer Trannyston (Aniston) is not doing a very good job of hiding the pickle!  
<https://www.bitchute.com/video/APGlfzcU4p47/>


Mad Mexicans burn the Israeli embassy to the ground 3 days before a Jewish president is elected?  
<https://www.bitchute.com/video/y6XquRXSynpU/>


The honorable Dr. Vernon Coleman has an important message for everyone  
<https://www.bitchute.com/video/APuAodvrDeub/>


They always lie to us. This is the real story behind the great wall of China...  
<https://www.bitchute.com/video/6ez8LorHoyjN/>


They sent their beautiful daughter off to college and this is what they got back  
<https://www.bitchute.com/video/bDd19YFWtpjo/>


Stonehenge was built in the 1950's to fake and hide real history.  
<https://www.bitchute.com/video/71uE5KfHYnam/>


People say she is not ""wife material""...they are right. She has slept with more than 150 women.  
<https://www.bitchute.com/video/T7whxYYXGK9l/>


Dem boys is gonna be perfessonull wrasslers. They is gittin ready for the ring right now!  
<https://www.bitchute.com/video/WnbegpqIcxlT/>


37 assassinations later a Jewish woman is selected as president of Mexico. No Bueno  
<https://www.bitchute.com/video/hGyeR6cRWXd4/>


BREAKING: U.S.S. Eisenhower attacked in the Red Sea. On fire. Many casualties. Coverup in process?  
<https://www.bitchute.com/video/Gt02QA1bwsIe/>


Listen to the reason why this porn actress thought it would be OK to make porn movies😆😆  
<https://www.bitchute.com/video/7fWygDtWsyM1/>


Man makes his own invisibility shield and does a pretty good job of it.  
<https://www.bitchute.com/video/dfDGroCXp1fB/>


That is a Tranny. Who just snorted some coke. At the pentagon. Holding a press conference.  
<https://www.bitchute.com/video/2HLr9T4Sm0Kn/>


The black goo is alive. Do your best to keep this out of your body  
<https://www.bitchute.com/video/dYzUyFPYRuZM/>


Here I am in about 10 years...  
<https://www.bitchute.com/video/K0m8DxqTHchT/>


There are retards and there are dumb asses. Sometimes they make a baby...😳😳  
<https://www.bitchute.com/video/rMCw8cVpXazl/>


Take the train they said, it gets there quickly they said, it's cheap they said...😳  
<https://www.bitchute.com/video/NpZpmANt38dD/>


Children sick, homeless and starving in the streets and then we also have this shit  
<https://www.bitchute.com/video/oo3OMNTrRxTv/>


It's all of them. Every damn one of them...  
<https://www.bitchute.com/video/duY8Gz61iNYQ/>


Here are some pictures from the 1912 British Antarctic Expedition  
<https://www.bitchute.com/video/IQMK1H8bskPg/>


The Covid religion broke peoples brains and left us with mindless zombies  
<https://www.bitchute.com/video/yvg6Y13YC4EP/>


Politically Incorrect Commercials (adverts) from a bygone age (Something to offend every woke ass)  
<https://www.bitchute.com/video/n1eHKkip11rm/>


Miley Cyrus blinking sideways? Reptilian? They live was a documentary.💐  
<https://www.bitchute.com/video/U79LTbbo6Td5/>


HAARP sound and radio waves used on water. Turning water into spikes. The affects are horrific  
<https://www.bitchute.com/video/eYuyaLgAklel/>


They hosted an ""asylum seeker"" he wont leave. Says with knife in hand ""It's my home now!""  
<https://www.bitchute.com/video/Cu3eXCWVq7wi/>


Taoist priest and self-proclaimed magic man accidentally cooks himself in a giant wok.  
<https://www.bitchute.com/video/B1QaBuM4AJAH/>


Looks like an Android to me...but I will let you decide🤖  
<https://www.bitchute.com/video/Pe2zHYqoGZCw/>


LMA Off. This dude is an idiot. This may be the funniest thing you see today.😆😆  
<https://www.bitchute.com/video/edCXSm0d7rPZ/>


I would have untold hours of fun with this crazy bitch  
<https://www.bitchute.com/video/F6hw3A9ajTI5/>


""I can fill my own cooling"" ...strong... smart.... resourceful independent woman. Right.  
<https://www.bitchute.com/video/MEenYADyW7iO/>


In Afghanistan there is a tradition whereby young boys are forced into sex slavery  
<https://www.bitchute.com/video/0brDQe7qlJbL/>


Here is why you should have a blue roof on your house (great explanation) 🔭  
<https://www.bitchute.com/video/1t6sV07fBAHy/>


1891 Freemason bible describes how to ""sacrifice a human""  
<https://www.bitchute.com/video/d2AkQWBEluPW/>

","['https://www.bitchute.com/channel/jim-crenshaw/', 'https://www.bitchute.com/video/qsZUOxtzKmI0/', 'https://www.bitchute.com/video/YtpOjF5VSqoi/', 'https://www.bitchute.com/video/APGlfzcU4p47/', 'https://www.bitchute.com/video/y6XquRXSynpU/', 'https://www.bitchute.com/video/APuAodvrDeub/', 'https://www.bitchute.com/video/6ez8LorHoyjN/', 'https://www.bitchute.com/video/bDd19YFWtpjo/', 'https://www.bitchute.com/video/71uE5KfHYnam/', 'https://www.bitchute.com/video/T7whxYYXGK9l/', 'https://www.bitchute.com/video/WnbegpqIcxlT/', 'https://www.bitchute.com/video/hGyeR6cRWXd4/', 'https://www.bitchute.com/video/Gt02QA1bwsIe/', 'https://www.bitchute.com/video/7fWygDtWsyM1/', 'https://www.bitchute.com/video/dfDGroCXp1fB/', 'https://www.bitchute.com/video/2HLr9T4Sm0Kn/', 'https://www.bitchute.com/video/dYzUyFPYRuZM/', 'https://www.bitchute.com/video/K0m8DxqTHchT/', 'https://www.bitchute.com/video/rMCw8cVpXazl/', 'https://www.bitchute.com/video/NpZpmANt38dD/', 'https://www.bitchute.com/video/oo3OMNTrRxTv/', 'https://www.bitchute.com/video/duY8Gz61iNYQ/', 'https://www.bitchute.com/video/IQMK1H8bskPg/', 'https://www.bitchute.com/video/yvg6Y13YC4EP/', 'https://www.bitchute.com/video/n1eHKkip11rm/', 'https://www.bitchute.com/video/U79LTbbo6Td5/', 'https://www.bitchute.com/video/eYuyaLgAklel/', 'https://www.bitchute.com/video/Cu3eXCWVq7wi/', 'https://www.bitchute.com/video/B1QaBuM4AJAH/', 'https://www.bitchute.com/video/Pe2zHYqoGZCw/', 'https://www.bitchute.com/video/edCXSm0d7rPZ/', 'https://www.bitchute.com/video/F6hw3A9ajTI5/', 'https://www.bitchute.com/video/MEenYADyW7iO/', 'https://www.bitchute.com/video/0brDQe7qlJbL/', 'https://www.bitchute.com/video/1t6sV07fBAHy/', 'https://www.bitchute.com/video/d2AkQWBEluPW/']","3 weeks, 4 days ago",0,0,0,600,24200,https://api.bitchute.com/video/APGlfzcU4p47
3XKQ9ZQnf4rJ,Extinction Level Event: Last Days Before WW3 And The Great Rainbow Reset,No Hashtags,23600,1:14:16,Dollar_Vigilante,dollar_vigilante,"If you think deepfakes are bad, you ain’t seen nothing yet. Don’t believe your lying eyes, Biden’s never been sharper, Slavedom 2.0 has never been closer, and Orwell’s ‘1984’ has never been more apropos. 


CloudBet Link: [dollarvigilante.com/cloudbet](http://dollarvigilante.com/cloudbet)   
Non Conformist Series: [anarchapulco.com/ncs](http://anarchapulco.com/ncs)   
Limited Time, FREE trial to The Dollar Vigilante Newsletter: <https://dollarvigilante.com/freetrial>  
The Game Changers 3 Day Manifestation MasterClass: <http://dollarvigilante.com/gc>  
Anarchapulco: <https://anarchapulco.com>   
Crypto Vigilante Subscription Contest:  
<https://contest.cryptovigilante.io>   
The Vigilante Insider's Club (VIC) membership | <https://dollarvigilante.com/VIC>  
Get our FREE newsletter | <https://DollarVigilante.com/>  
Subscribe to TDV | <https://dollarvigilante.com/subscribe>  
FREE TDV Public Telegram Group | <https://t.me/TheDollarVigilanteOfficial> (Join the discourse)  
Subscribe to TCV | <https://cryptovigilante.io>  
Become An Affiliate and earn money with TDV | <https://dollarvigilante.com/affiliate>  
Buy My Book, ""The Controlled Demolition of The American Empire"" | <https://dollarvigilante.com/book>


\*\*\*\*\* Follow us on these platforms \*\*\*\*\*


Vigilante.tv | <https://vigilante.tv>  
LBRY | <https://dollarvigilante.com/lbry>   
Odysee | <https://dollarvigilante.com/odysee>  
Bitchute | <https://dollarvigilante.com/bitchute>   
153 News | <https://dollarvigilante.com/153news>   
Brighteon | <https://dollarvigilante.com/brighteon>   
Rumble | <https://dollarvigilante.com/rumble>   
TikTok | <https://www.tiktok.com/@dollarvigilante>  
Beware of scams. All our official channels are listed here | <https://dollarvigilante.com/official/>


\*\*\*\*\* Connect with us on social media \*\*\*\*\*


The Dollar Vigilante Twitter | [twitter.com/DollarVigilante](https://twitter.com/DollarVigilante)  
The Crypto Vigilante Twitter | [twitter.com/VigilanteCrypto](https://twitter.com/VigilanteCrypto)  
Lucy on Twitter | <https://twitter.com/LucyB_Tacos>  
Jeff on Twitter | <https://twitter.com/BerwickJeff>


\*\*\*\*\* Sources for this video \*\*\*\*\*


Game Changers: [dollarvigilante.com/gc](http://dollarvigilante.com/gc)


Non-Conformist Series: [dollarvigilante.com/ncs](http://dollarvigilante.com/ncs)


Intro vid: It’s NATO time, Jack (WunderBoomer): <https://www.youtube.com/watch?v=iAkolDpQNfs>


Hidden History of WW1: <https://www.amazon.com/Hidden-History-Secret-Origins-First/dp/1780576307> 


CloudBet Link: [dollarvigilante.com/cloudbet](http://dollarvigilante.com/cloudbet) 


Oil is Not a Fossil Fuel: <https://www.bitchute.com/video/HJR5GyN52xEG/>  


","['http://dollarvigilante.com/cloudbet', 'http://anarchapulco.com/ncs', 'https://dollarvigilante.com/freetrial', 'http://dollarvigilante.com/gc', 'https://anarchapulco.com', 'https://contest.cryptovigilante.io', 'https://dollarvigilante.com/VIC', 'https://DollarVigilante.com/', 'https://dollarvigilante.com/subscribe', 'https://t.me/TheDollarVigilanteOfficial', 'https://cryptovigilante.io', 'https://dollarvigilante.com/affiliate', 'https://dollarvigilante.com/book', 'https://vigilante.tv', 'https://dollarvigilante.com/lbry', 'https://dollarvigilante.com/odysee', 'https://dollarvigilante.com/bitchute', 'https://dollarvigilante.com/153news', 'https://dollarvigilante.com/brighteon', 'https://dollarvigilante.com/rumble', 'https://www.tiktok.com/@dollarvigilante', 'https://dollarvigilante.com/official/', 'https://twitter.com/DollarVigilante', 'https://twitter.com/VigilanteCrypto', 'https://twitter.com/LucyB_Tacos', 'https://twitter.com/BerwickJeff', 'http://dollarvigilante.com/gc', 'http://dollarvigilante.com/ncs', 'https://www.youtube.com/watch?v=iAkolDpQNfs', 'https://www.amazon.com/Hidden-History-Secret-Origins-First/dp/1780576307', 'http://dollarvigilante.com/cloudbet', 'https://www.bitchute.com/video/HJR5GyN52xEG/']","1 week, 4 days ago",1006,60,60639,264,24666,https://api.bitchute.com/video/3XKQ9ZQnf4rJ
ap1vItAWbeaR,They ARE using the PATENTED SUN SIMULATOR!,"#rfb,#civil,#war",20000,16:16,RichieFromBoston,richiefromboston,"IF YOU REALLY WANT ME TO BUILD YOU A ONE OFF VEHICLE AND HAVE IT TO YOUR  
DOOR IN LESS THAN 90 DAYS [RJCJR10@YAHOO.COM](mailto:RJCJR10@YAHOO.COM) Im only doing one build.  
two if time allows.  
Support my first ""movie"" or dont <https://www.youtube.com/watch?v=18aAk_shKj0&t=1207s>  
RFB on PATREON <https://www.patreon.com/RichieFromBoston>  
ALL RFB VIDEOS <https://altcensored.com/channel/UCuNfok7ozooi0LZgp6JJS4A>  
GET FOOD <https://www.mypatriotsupply.com/pages/richie-from-boston-1>  
REAL GOLD NOT FIAT PAPER OR 1S AND 0S [www.Richielikesgold.com](http://www.Richielikesgold.com)  
EVERY SURVIVAL ITEM I OWNED AND TESTED FOR REAL <https://www.amazon.com/shop/jailbreakoverlander>  
SURVIVAL PLAYLIST <https://www.youtube.com/watch?v=4_MNePnS50c&list=PL0n_SOOzeLw3X2M4mZaGfk8brjRi1ngBV>

","['mailto:RJCJR10@YAHOO.COM', 'https://www.youtube.com/watch?v=18aAk_shKj0&t=1207s', 'https://www.patreon.com/RichieFromBoston', 'https://altcensored.com/channel/UCuNfok7ozooi0LZgp6JJS4A', 'https://www.mypatriotsupply.com/pages/richie-from-boston-1', 'http://www.Richielikesgold.com', 'https://www.amazon.com/shop/jailbreakoverlander', 'https://www.youtube.com/watch?v=4_MNePnS50c&list=PL0n_SOOzeLw3X2M4mZaGfk8brjRi1ngBV']","3 weeks, 3 days ago",1018,70,56262,576,21088,https://api.bitchute.com/video/ap1vItAWbeaR
156D3rsR5xPk,TALMUDIC JEWS & THE 16 YEAR PLAN TO DESTROY AMERICA -- Seth Holehouse,"#sgtreport,#israel,#treason",19600,49:10,SGT Report,sgt-report,"Protect Your Retirement W/ a Gold and/or Silver IRA:  
<https://www.sgtreportgold.com/>  
or CALL( 877) 646-5347 - Noble Gold is Who I Trust  
----------  
Get HEALTHY with the FREE video report from Chuck Norris here:  
<https://chuckdefense.com/sgt>


Seth Holehouse is correct, the soul of America is under attack! And that attack is at the hands of the Rothschild-Rockefeller international criminal bankers, Talmudic Jews and the DemonRats and RINOS which have been bought outright with Rothschild fiat blood money. We are running out of time to save our nation from the Bolshevik revolution 2.0 - this is the TRUTH about what America is facing.


Seth's site:  
<https://maninamerica.com/>

","['https://www.sgtreportgold.com/', 'https://chuckdefense.com/sgt', 'https://maninamerica.com/']",4 weeks ago,729,75,132743,672,20404,https://api.bitchute.com/video/156D3rsR5xPk
79GoAKfGtVmu,AN UPDATE FROM TOMMY - JULY 27TH - BE THERE!!!,"#tommy,#robinson,#urban",19400,5:17,Tommy Robinson,tommyrobinson,"Support our work here - <https://www.urbanscoop.news/support-us/>

",['https://www.urbanscoop.news/support-us/'],"2 weeks, 6 days ago",259,47,29437,480,19706,https://api.bitchute.com/video/79GoAKfGtVmu
n5BSPY2a2P2r,"UPDATES TODAY BY SHARIRAYE JUNE 21, 2024!!!!!!!!!","#god,#family,#country",19100,30:08,ShariRaye,shariraye,"++< [www.ShariLikesGold.com](http://www.ShariLikesGold.com) >++> Protect yourself from the DOLLAR DEVALUATION, BIDENFLATION with Physical Gold and Silver now!!!!! #Ad  
 <https://www.teslabiohealing.com/?aff=229> OR USE CODE SHARIRAYE5  
TRY BLUE PRODUCTS: <https://tryblue.kckb.st/shariraye> or use code: TRY-SHARIRAYE  
\*\*\* PLEASE SUPPORT MY MINISTRY. Click here: <https://www.paypal.com/paypalme/shariraye1> \*\*\*  
To purchase CD's go to the Donate Button and pay for them.  
$10.00 each & $ 4.00 Shipping!!!!!!!!!  
[www.shariraye.org](http://www.shariraye.org)  
Telegram  
<https://t.me/sharirayepatriots>  
Email  
[citrms@ymail.com](mailto:citrms@ymail.com)

","['http://www.ShariLikesGold.com', 'https://www.teslabiohealing.com/?aff=229', 'https://tryblue.kckb.st/shariraye', 'https://www.paypal.com/paypalme/shariraye1', 'http://www.shariraye.org', 'https://t.me/sharirayepatriots', 'mailto:citrms@ymail.com']","1 week, 4 days ago",513,42,35670,264,19655,https://api.bitchute.com/video/n5BSPY2a2P2r
tKrWxZfl1J9m,"HOLY SHIT BONGINO! - O'REILLY, HANNITY, OPRAH, NAMBLA SEX TRAFFICKING W/ HILLARY'S BODYGUARD","#danbongino,#nambla,#hillary",16400,11:19,THE_HIGH_COMMAND,the_high_command,"\*\*\*\*\* READ THE HILLARY CLINTON CANNIBALISM AFFIDAVIT \*\*\*\*\*  
<https://timothycharlesholmseth.com/wp-content/uploads/2024/06/Craig-Sawyer-Affidavit-by-Jessie.pdf>  
\*\*\*\*\*  
“GOT AWAY WITH MURDER” (nope)  
<https://timothycharlesholmseth.com/got-away-with-murder-nope/>  
\*\*\*\*\*  
\*\*\*\*\*  
THE MOST IMPORTANT TALK SHOW IN THE WORLD - - - <https://t.me/INFILTRATEDbyTRUTH> and/or TRUTH SOCIAL <https://truthsocial.com/@INFILTRATEDbyTRUTH>  
\*\*\*\*\*  
FEDERAL RICO & CANNIBALISM WITNESS JESSIE MARIE CZEBOTAR  
VISIT JESSIE CZEBOTAR ON TWITTER/X - - - <https://x.com/CzebotarJessie> and/or on TRUTH SOCIAL @czebotarjessie

","['https://timothycharlesholmseth.com/wp-content/uploads/2024/06/Craig-Sawyer-Affidavit-by-Jessie.pdf', 'https://timothycharlesholmseth.com/got-away-with-murder-nope/', 'https://t.me/INFILTRATEDbyTRUTH', 'https://truthsocial.com/@INFILTRATEDbyTRUTH', 'https://x.com/CzebotarJessie']","1 week, 3 days ago",202,49,40360,240,16651,https://api.bitchute.com/video/tKrWxZfl1J9m
TYrtMIvZEB2z,WHO DID THIS???🤣🤣🤣,"#whitehats,#trump,#flash",15800,1:29,bluewater,bluewater,No Description,[],2 weeks ago,354,27,40070,336,16181,https://api.bitchute.com/video/TYrtMIvZEB2z
T2Zcx1ikYEAF,The Executed Khazarians & Illuminati,"#TRIBUNALED,#executed",15600,7:26,The Digital Soldier Press,dobie_tejas,"The Executed Khazarians & Illuminati

",[],"2 weeks, 3 days ago",307,87,10877,408,15994,https://api.bitchute.com/video/T2Zcx1ikYEAF
s0cEvuGC87vw,"Ep. 3378b - Trump Has Set The Stage For The Debates, Down The [DS] Goes, Strikes Will Come Fast",No Hashtags,15000,52:16,X22report,x22report,"Chuck Norris Made A Special Video  
Learn What He Discovered  
Go To <https://ChuckDefense.com/X22>


 The [DS] is not in control, the people are seeing the truth. Trump has now set the stage for the debates. Back in 2020 he told the world that the laptop was real and that JB was lying about taking money from foreign countries. Biden used 51 intelligent clowns to back up his story, now the truth is out and he lied. From this point on the strikes will come fast and the [DS] will be exposed further as we get closer to the election. 


Get Deep Rejuvenating Sleep  
Use X22 To Save An Extra 10% & Get Free Shipping  
Go To -> <https://twc.health/X22>


All source links to the report can be found on the [x22report.com](http://x22report.com) site.


Most of artwork that are included with these videos have been created by X22 Report and they are used as a representation of the subject matter. The representative artwork included with these videos shall not be construed as the actual events that are taking place.


Intro Video Music: YouTube Free Music: Cataclysmic Molten Core by Jingle Punks


Intro Music: YouTube Free Music: Warrior Strife by Jingle Punks


Fair Use Notice: This video contains some copyrighted material whose use has not been authorized by the copyright owners. We believe that this not-for-profit, educational, and/or criticism or commentary use on the Web constitutes a fair use of the copyrighted material (as provided for in section 107 of the US Copyright Law. If you wish to use this copyrighted material for purposes that go beyond fair use, you must obtain permission from the copyright owner. Fair Use notwithstanding we will immediately comply with any copyright owner who wants their material removed or modified, wants us to link to their web site, or wants us to add their photo.


The X22 Report is ""one man's opinion"". Anything that is said on the report is either opinion, criticism, information or commentary, If making any type of investment or legal decision it would be wise to contact or consult a professional before making that decision.


Use the information found in these videos as a starting point for conducting your own research and conduct your own due diligence before making any significant investing decisions.

","['https://ChuckDefense.com/X22', 'https://twc.health/X22', 'http://x22report.com']","2 weeks, 5 days ago",818,238,195680,456,16056,https://api.bitchute.com/video/s0cEvuGC87vw
cHFHTlUHOWXx,Tucker Carlson SPEECHLESS After Guest EXPOSES Obama's Dirty Secret,No Hashtags,14500,16:38,Not Fake News,notfakenews,"EARN $1OO IN BITCOIN EVERY HOUR - 1OO% FREE TO USE - SET UP IN 3O SECONDS  
CLICK HERE FREE SIGNUP <https://freebitco.in/?r=7544005>  
When you signup, make sure to use a password that has at least 1 of the following:  
1 Capital letter, 1 Number and 1 symbol like # or !


<https://accounts.coinbase.com/pick-your-account?origin=coinbase.com>  
BUY BITCOIN ON COINBASE

","['https://freebitco.in/?r=7544005', 'https://accounts.coinbase.com/pick-your-account?origin=coinbase.com']",1 week ago,93,110,29862,168,14703,https://api.bitchute.com/video/cHFHTlUHOWXx
jddh77srtUj7,A Word To The Unvaccinated,"#covid,#word,#unvaccinated",13900,5:00,BANNED.VIDEO,banned-dot-video,"Recognition for those individuals who did not blindly accept the COVID Vax agenda is finally being recognized by more and more people. By Brad Wylder. Edited by Darrin McBreen @MediaRival   
\*\*ALEX JONES ON X <https://twitter.com/RealAlexJones>  
\*\*https://drjonesnaturals.com/ - SAVE INFOWARS!! BUY NOW!!  
$$URGENT! Keep Alex Jones in the fight! contribute at <https://www.givesendgo.com/savealex>  
\*\*Alex Jones NWO Wars NOW AVAILABLE on Steam! <https://shorturl.at/bknpv>  
\*\*Power up with Nitric Boost that’s now 40% OFF! <https://shorturl.at/etY28>  
\*\*Save 40% on our limited edition Brain Force Ultra! <https://shorturl.at/rxS89>  
\*\*Special \*Get DNA Force Plus/The Real Red Pill Plus Combo @ 50% off! <https://shorturl.at/imNV7>  
\*\*Ultimate Fish Oil Now 40% OFF! <https://www.infowarsstore.com/ultimate-fish-oil>  
\*\*Ultra 12 is now 25% OFF...Get it today! <https://www.infowarsstore.com/ultra-12-b12>

","['https://twitter.com/RealAlexJones', 'https://www.givesendgo.com/savealex', 'https://shorturl.at/bknpv', 'https://shorturl.at/etY28', 'https://shorturl.at/rxS89', 'https://shorturl.at/imNV7', 'https://www.infowarsstore.com/ultimate-fish-oil', 'https://www.infowarsstore.com/ultra-12-b12']","3 weeks, 5 days ago",394,10,161368,624,14304,https://api.bitchute.com/video/jddh77srtUj7
uY7ZaJsTDyVA,"""Bootin' the Heebs Out"" The Worldwide Pogrom is Close at Hand","#jew,#pogrom,#revolution",13100,1:36:11,SonOfEnos,sonofenos,"Thanks to our collective efforts to J-Pill the masses, the Goyim now know, and the Jews know that the Goyim know, so things are about to get very sketchy because the worldwide revolt against Jewish Supremacy is close at hand. All the signs are there, so much so, that you'd have to be blind not to see it.


The Genocidal Jews have overplayed their hand, and now, Nothing Can Stop What Is Coming... NOTHING!!!


Thank you for supporting this channel, I could not continue to do this without your contributions. Here's the link <https://givesendgo.com/sonofenos>


If you want to mail me something, please address it to ""Marketing"" on the envelope and send to


11-1673 Richmond Street Suite 222  
London, Ontario  
CANADA  
N6G 2N3


Thank you for your support, and God Bless

",['https://givesendgo.com/sonofenos'],"1 week, 2 days ago",729,33,24114,216,13862,https://api.bitchute.com/video/uY7ZaJsTDyVA
jStKlJlbBKkk,Breaking! Trump's Vegas Bombshell! Announces U.S. Military Role in 2024 Election!,"#qanon,#wwg1wga,#trumpwon",13000,1:18:17,ChristianPatriotNews,christianpatriotnews,"Get Your Gold IRA FREE Investor Guide Today! Click Below 👇👇👇


<https://www.patriotgoldgroup.com/download/ira-investor-guide-cp.html>


Call 1-888-970-5431 TODAY!


Patriot Compliance Commitment: Patriot Gold Group is here to answer questions and assist you in purchasing physical Gold & Silver. Patriot Gold Group does not provide investment advice or tax advice and we are not licensed Certified Financial Planners. We’re transparent with our pricing so feel free to inquire about costs associated with your purchase. We’re the most competitively priced in the industry and pride ourselves on Customer Service. We’ve been awarded “best in class” by Consumer Affairs for an unprecedented seven (7) years in a row and are A+ rated on the BBB, we appreciate and welcome the opportunity to show you why, … because compliance matters. Disclaimer: All investments carry risk. Precious metals are investments and prices may rise and/or fall which means the value of your metals may go up or down and the overall value of your investment may go down. There is always a risk of loss when investing and investing is typically reserved for “risk capital” meaning non-essential funds. Past performance never guarantees future results. Individuals should consult with their investment, legal or tax professionals regarding consequences and risk. Patriot Gold Group representatives are precious metals salespeople and are NOT licensed financial advisors or tax professionals and do not give financial and/or tax advice. \* Information contained within this email should not be construed as Legal, Accounting, Tax or Investment advice


Sponsor A Show: [ChristianPatriotNews@ProtonMail.com](mailto:ChristianPatriotNews@ProtonMail.com)


We are the enemy of Big Tech, Big Money and Big Media!


Together, let's expose the lies of the enemy. Impart a little truth every day. Especially the Truth that Jesus Christ is Lord!


Any support you can provide is greatly appreciated. We're in this together. Together WE WILL WIN! Please support the fight.


GIVE SEND GO (Christian Site) \*U.S. PLUS INTERNATIONAL\*


<https://givesendgo.com/ChristianPatriotNews>


Donor Box (accepts eChecks)


<https://donorbox.org/christian-patriot-news>


Cash App Cash Tag: $ChristianPatriot


Here's my Cash App Link:


<https://cash.app/$ChristianPatriot>

","['https://www.patriotgoldgroup.com/download/ira-investor-guide-cp.html', 'mailto:ChristianPatriotNews@ProtonMail.com', 'https://givesendgo.com/ChristianPatriotNews', 'https://donorbox.org/christian-patriot-news', 'https://cash.app/$ChristianPatriot']","3 weeks, 2 days ago",344,28,24851,552,13372,https://api.bitchute.com/video/jStKlJlbBKkk
re2TfKhc66zw,THOUSANDS OF YOUTUBERS WHO PUSHED COVID JABS NOW HAVE TURBO CANCERS,No Hashtags,12800,6:38,Free Your Mind,free-your-mind,"Taken from Telegram

",[],"2 weeks, 6 days ago",418,9,78388,480,13227,https://api.bitchute.com/video/re2TfKhc66zw
0hDy3d2dP65m,Video BANNED by Australia's e-Safety Commissar,"#bannedvideo,#eSafety,#RalphBabet",12700,0:53,Banned Youtube Videos,specializedtom,"Here is the latest video to be censored by Australia's e-Safety Commissar. Do the right thing, and SHARE THIS VIDEO!!!


From Australian Senator Ralph Babet :   
This has been banned by the e-safety commissar. The account which shared it originally has had their post banned in Australia. So, I am sharing it. 


The office of the e-safety commissar must be shut down or the powers of the office severely restricted. 


They should be going after the most egregious of things like child pornography, not censoring speech that they do not like.


More in the comments. (See thread : <https://x.com/senatorbabet/status/1797866562277478576> )

",['https://x.com/senatorbabet/status/1797866562277478576'],4 weeks ago,368,8,42640,672,13076,https://api.bitchute.com/video/0hDy3d2dP65m
