id,title,hashtags,view_count,duration,channel,channel_id,description,description_links,created_at,like_count,dislike_count,subscriber_count,hours ago posted,total_interactions,video_url
k3QXFNmXSt7W,Are you vaccinated? It’s time to sue your doctor… share this everywhere!,"#vaccine,#injuries,#SueYourDoctor",364,2:58,WatchmanFT,watchmanft,"Have you or a loved one been vaccine injured? Did you know medical doctors are obligated to give you all the necessary information about any risks from side effects before any vaccinations? Your entitled to sue for compensatory damages or severe injuries even death. Speak to a lawyer...

",[],"5 days, 23 hours ago",9,1,1762,143,374,https://api.bitchute.com/video/k3QXFNmXSt7W
IBzxzxx8DORm,Guess who is vaccinated or unvaccinated,"#covid,#vaccine,#liberals",14000,1:06,Voat,voat,No Description,[],"1 week, 1 day ago",394,18,23244,192,14412,https://api.bitchute.com/video/IBzxzxx8DORm
XgMi95JmVBmQ,They're secretly giving Covid vaccines instead of tetanus in UK & Irish Hospitals (and the U.S.?)💉,No Hashtags,9707,1:39,Jim Crenshaw,jim-crenshaw,"Tetanus is complete bullshit.   
Restrict and stay away from all injections you possibly can.  
Not one NOT ONE SINGLE CASE has bee recorded on anyone dying of ""Tetanus"". NOT ONE. NOT A SINGLE ONE. Think about that.


Remember, what does not kill you makes you stronger. Unless it is a hospital, then it just kills you. Beware of the Medical Industrial Complex.  
Source: Nightbreed: <https://www.bitchute.com/channel/F8UScGkP8Ojv/>


More videos if you are still alive enough to watch and they have not slipped something in on you:  
Subscribe to my channel here: <https://www.bitchute.com/channel/jim-crenshaw/>  
What the hell is going on with Watermelons this year?🍉😳😳  
<https://www.bitchute.com/video/u9UYtfjufYso/>


What one thing is the devil most proud of? Lets hear it from the devil himself...👹  
<https://www.bitchute.com/video/rKr2mNjw65Zy/>


At first I could not tell what all the excitement was about. Then I saw the feet💥🚛😳😳  
<https://www.bitchute.com/video/LFfuH109nPaw/>


She is going in hard but she might have a point. I will let you decide.  
<https://www.bitchute.com/video/r2szqQuJM96g/>


Reincarnation? Clones? I will let you decide.  
<https://www.bitchute.com/video/29kykxMRJj3H/>


Sugar...the multi billion dollar killer. The root of all medical evils and illnesses. Check this out  
<https://www.bitchute.com/video/V5hHNg1uhItC/>


The Nephilim are revealing themselves! They're now admitting the existence of the ""Lizard People""  
<https://www.bitchute.com/video/btRHCTCZqkWo/>


Come on baby light my fire...1,000 degree Karma.💥🔥  
<https://www.bitchute.com/video/j14HahmMzhL1/>


He pushed a woman. Then he got this...👊💥👊💥👊💥  
<https://www.bitchute.com/video/pHLTCErWveC7/>


No matter how long I live this will always be funny😆😆  
<https://www.bitchute.com/video/2BIDEZVX7ZhQ/>


So this is how they faked the Apollo splashdowns to recover the Astro - nots 🚀👨🏼‍🚀  
<https://www.bitchute.com/video/cIN08xoyZJol/>


You will like this one. Wait for it...😆😆  
<https://www.bitchute.com/video/xgfqYDSkEUbR/>


Does Russia possess a ""Tsunami Torpedo?"" The Poseidon.💣💥🌊🌊  
<https://www.bitchute.com/video/uJQPTLLclcM5/>


He gave this interview and was never seen again...  
<https://www.bitchute.com/video/OCm9QXIaVCoW/>


You know those store cameras watching you...did you know they can do this?📷  
<https://www.bitchute.com/video/8Ki98ivV8SiG/>


Remember what Calvin Klein did to Brook Shields?  
<https://www.bitchute.com/video/beWZMiunkCVg/>


The levitating trains of Tartaria  
<https://www.bitchute.com/video/5KhlXqUaFEUx/>


Smart ass gets cocky. This was the result.  
<https://www.bitchute.com/video/N5hzCnjLnOuV/>


Idiot climbs a fence to twerk on electrical equipment. The results were shocking.⚡💥  
<https://www.bitchute.com/video/SEF5wNR2Vf0h/>


103 Photos Not Appropriate for History Books | Historical Photos📷😳  
<https://www.bitchute.com/video/kewD9yIwPQ3j/>


Here is a little something I was led to and wanted you to have. Bless you and have a great day.  
<https://www.bitchute.com/video/ihr5CMwZT1BI/>


Tartarian History. What led to the destruction of Tartaria? This did.  
<https://www.bitchute.com/video/l66GrYBL0B5P/>


She slapped him. Bad idea. She got a tough lesson in equal rights.👊💥  
<https://www.bitchute.com/video/qsZUOxtzKmI0/>


There is a downside. Wait for it...😳😳  
<https://www.bitchute.com/video/YtpOjF5VSqoi/>


Uh oh. Jennifer Trannyston (Aniston) is not doing a very good job of hiding the pickle!  
<https://www.bitchute.com/video/APGlfzcU4p47/>


The honorable Dr. Vernon Coleman has an important message for everyone  
<https://www.bitchute.com/video/APuAodvrDeub/>


They always lie to us. This is the real story behind the great wall of China...  
<https://www.bitchute.com/video/6ez8LorHoyjN/>


They sent their beautiful daughter off to college and this is what they got back  
<https://www.bitchute.com/video/bDd19YFWtpjo/>


Stonehenge was built in the 1950's to fake and hide real history.  
<https://www.bitchute.com/video/71uE5KfHYnam/>


37 assassinations later a Jewish woman is selected as president of Mexico. No Bueno  
<https://www.bitchute.com/video/hGyeR6cRWXd4/>


Man makes his own invisibility shield and does a pretty good job of it.  
<https://www.bitchute.com/video/dfDGroCXp1fB/>


The black goo is alive. Do your best to keep this out of your body  
<https://www.bitchute.com/video/dYzUyFPYRuZM/>


Children sick, homeless and starving in the streets and then we also have this shit  
<https://www.bitchute.com/video/oo3OMNTrRxTv/>


It's all of them. Every damn one of them...  
<https://www.bitchute.com/video/duY8Gz61iNYQ/>


The Covid religion broke peoples brains and left us with mindless zombies  
<https://www.bitchute.com/video/yvg6Y13YC4EP/>

","['https://www.bitchute.com/channel/F8UScGkP8Ojv/', 'https://www.bitchute.com/channel/jim-crenshaw/', 'https://www.bitchute.com/video/u9UYtfjufYso/', 'https://www.bitchute.com/video/rKr2mNjw65Zy/', 'https://www.bitchute.com/video/LFfuH109nPaw/', 'https://www.bitchute.com/video/r2szqQuJM96g/', 'https://www.bitchute.com/video/29kykxMRJj3H/', 'https://www.bitchute.com/video/V5hHNg1uhItC/', 'https://www.bitchute.com/video/btRHCTCZqkWo/', 'https://www.bitchute.com/video/j14HahmMzhL1/', 'https://www.bitchute.com/video/pHLTCErWveC7/', 'https://www.bitchute.com/video/2BIDEZVX7ZhQ/', 'https://www.bitchute.com/video/cIN08xoyZJol/', 'https://www.bitchute.com/video/xgfqYDSkEUbR/', 'https://www.bitchute.com/video/uJQPTLLclcM5/', 'https://www.bitchute.com/video/OCm9QXIaVCoW/', 'https://www.bitchute.com/video/8Ki98ivV8SiG/', 'https://www.bitchute.com/video/beWZMiunkCVg/', 'https://www.bitchute.com/video/5KhlXqUaFEUx/', 'https://www.bitchute.com/video/N5hzCnjLnOuV/', 'https://www.bitchute.com/video/SEF5wNR2Vf0h/', 'https://www.bitchute.com/video/kewD9yIwPQ3j/', 'https://www.bitchute.com/video/ihr5CMwZT1BI/', 'https://www.bitchute.com/video/l66GrYBL0B5P/', 'https://www.bitchute.com/video/qsZUOxtzKmI0/', 'https://www.bitchute.com/video/YtpOjF5VSqoi/', 'https://www.bitchute.com/video/APGlfzcU4p47/', 'https://www.bitchute.com/video/APuAodvrDeub/', 'https://www.bitchute.com/video/6ez8LorHoyjN/', 'https://www.bitchute.com/video/bDd19YFWtpjo/', 'https://www.bitchute.com/video/71uE5KfHYnam/', 'https://www.bitchute.com/video/hGyeR6cRWXd4/', 'https://www.bitchute.com/video/dfDGroCXp1fB/', 'https://www.bitchute.com/video/dYzUyFPYRuZM/', 'https://www.bitchute.com/video/oo3OMNTrRxTv/', 'https://www.bitchute.com/video/duY8Gz61iNYQ/', 'https://www.bitchute.com/video/yvg6Y13YC4EP/']","2 weeks, 3 days ago",0,0,0,408,9707,https://api.bitchute.com/video/XgMi95JmVBmQ
bueailZv5K2b,WHOOPS! SHE CALLED US IDIOTIC CONSPIRACY THEORISTS?,"#kurgan-report,#covid-convid-divoc,#vaccine-zombies-turbocancer",8094,6:06,World Orders Review,worldordersreview,"================  
(WOR) <https://www.bitchute.com/channel/worldordersreview/>  
================  
WHOOPS! SHE CALLED US IDIOTIC CONSPIRACY THEORISTS?   
NOW SHE FIGHTS TURBO CANCER & goodness knows what else!  
================  
Big mistake toots! Let's take a look inside the mind of another covid mental patient.


She's going viral for all the wrong reasons! Can we talk about your turbo cancer, Terry?  
<https://www.facebook.com/terry.l.smith.568>


Horse trounces chick: Truther's Lair  
<https://www.bitchute.com/video/H9NySqy72aJ1/>


The Kurgan Report / visit, review; subscribe  
<https://www.bitchute.com/channel/the_kurgan_report/>  
<https://kurganwear.printify.me>  
================  
CELEBRITY ORDER FOLLOWERS SUFFER ILLNESS or DIE POST-VAX  
<https://www.bitchute.com/video/ehdNYfXRvSWR/>


COVID-19 ''VACCINES'' (Prof. Diblasi & Dr. Sangorrín 🇦🇷🇺🇸 LQC)  
NOTHING BIOLOGICAL / ALL NANO ATTACK <https://www.bitchute.com/video/Y0pYG3qqfmsI/>


MAD VAX! ""VIRUS"" GOES DOWN UNDER...  
<https://www.bitchute.com/video/KKCLmYLA5BNG/>


GORILLA KILLA ! ''HELLTH CARE'' ZOMBIES... # ST. LOUIS ZOO...   
<https://www.bitchute.com/video/IShjPpdSWpcK/>


BRITISH PRO-VACCINE MP DISCLOSES QUADRUPLE AMPUTATION!  
<https://www.bitchute.com/video/C3cusCzsRq8Z/>


MMA ARTIST (& DEATH TOWERS TECH) DIES (SUDDENLY)...  
<https://www.bitchute.com/video/3orckzQbGQXZ/>


MURDEROUS TRUDEAU'S CHILDREN #Collapses Suddenly  
<https://www.bitchute.com/video/JB1IQGbyEkSI/>


IS IT JUST ME; OR ARE ANY OF YOU FEELING THIS SAME WAY?  
<https://www.bitchute.com/video/ByF7HSL56Ukk/>


MASSIVE FALL in UK BIRTHRATE means SCHOOLS MAY CLOSE...  
<https://www.bitchute.com/video/N1atzmRk4rnX/>


FFS: DOLPHINS ARE ""CATCHING""? THE ""NEW BIRD FLU"" !  
<https://www.bitchute.com/video/IK33usDHHjz2/>


BIRD FLU, BIRD FLU, PUMP & SCREW...  
<https://www.bitchute.com/video/4uyaYPR2y4Zu/>


STORMY RIDERS: VACCINES, THE GRAPHENE, + MICROWAVE BEAMS;  
<https://www.bitchute.com/video/mcdPndiESrFe/>


SURPRISE! SCIENCE... FAILS TO PROVE FAKE COVID INFECTS ANYONE!  
<https://www.bitchute.com/video/mshCnuzvYFKh/>


2,400 ATHLETES !!! 3 YEARS of COLLAPSING (2021-2024)  
<https://www.bitchute.com/video/6KlAwghC1wnJ/>


MASS ""VAX"" & THE POISONING OF THE POPULATION  
<https://www.bitchute.com/video/3Qp0UGutXY8g/>


AU: HELP THE VAX INJURED? (AND DEAD?) HELL NO !  
<https://www.bitchute.com/video/psvFcKmbrYkM/>


BOOSTER ELEVEN 🎶 PFIZERIZER 🎶  
<https://www.bitchute.com/video/q9dpKkuhpjx0/>


CANADA: Danielle CHOKED TO DEATH BY TORONTO HOSPITAL SECS...  
<https://www.bitchute.com/video/HojwCg50CiCA/>


SCOTLAND: CO(N)VID 'TOE TAGGING' ... MURDER 10s of THOUSANDS  
<https://www.bitchute.com/video/wNzk7CADKRaY/>


ASTRAZENECA: TIP of the ICEBERG  
<https://www.bitchute.com/video/8eGyDeyZSbR1/>


LEFT TO ROT (PT.3) 'ORGAN FAILURE...'  
<https://www.bitchute.com/video/U5HxMI11NFHb/>


CHECKUR6: CHILDREN 💉 COLLAPSING & DYING SUDDENLY in APR 2024 ☠️  
<https://www.bitchute.com/video/6ME2BslQDqax/>


SUDDEN COLLAPSE Phenomenon (RANT WARNING)  
<https://www.bitchute.com/video/LDSxdixGq0kh/>


BILLIONS FACE A CRUEL DEATH OR A BLEAK FUTURE (VAXD BLOOD)  
<https://www.bitchute.com/video/5HB0haHTNoa6/>


2020 … WTF ... WAS ... THAT ? (WOR MIX)  
<https://www.bitchute.com/video/a81Y4rTdDGvo/>


(COVID SCAM-demic, CABALA, CASES & ＂33s＂)  
<https://www.bitchute.com/video/wwWbnv2HenXg/>


PROTEST Across JAPAN OPPOSING W.H.O. 'MOSAIC' WORLD COUP  
<https://www.bitchute.com/video/GEoRW2WH61Wy/>


(WOR) WE DON'T NEED MORE POISONASHUNZ !!!  
<https://www.bitchute.com/video/S3eics7YYYJM/>


GRAPHENE OXIDE in CO(N)VID19 ""VACCINATIONS""  
<https://www.bitchute.com/video/fBqmYWKUH8TN/>


VI-RUSES... REAL or FAKE？ 🤧🤧🤧  
<https://www.bitchute.com/video/0CrdO6qAvLpT/>


MASS VAX & THE DEMISE OF SOCIAL MEDIA ""INFLUENCERS""  
[PT. 01 / SEP 2023] <https://www.bitchute.com/video/jJXf0VQEZr6m/>  
[PT. 02 / MAR 2024] <https://www.bitchute.com/video/mhX9VwaVUOzA/>


(WOR feat. TSN1984) CO(N)VID, MASS VAX...  
FIREFIGHTERS, COPS, CHEFS; TEACHERS!!!  
<https://www.bitchute.com/video/WVfowl9VkjAp/>


CHECKUR6: PRO ATHLETES COLLAPSING from 2021 💉 to 2024 ☠️  
<https://www.bitchute.com/video/r4OaiZKjL81z/>


MASS VAX & CANCER VICTIMS  
[PART [15]https://www.bitchute.com/video/e2XUHryUa9IX/](http://15]https://www.bitchute.com/video/e2XUHryUa9IX/)  
[PART 16] <https://www.bitchute.com/video/Ht4XpNkR4FiI/>


CO(N)VID INJECT - DEATH - CAUSAL LINKS (WOR)  
<https://www.bitchute.com/video/dSulWsUNf9kh/>


MASS VAX & THE MURDER OF OUR CHILDREN  
[2024-1 / PT. 06] <https://www.bitchute.com/video/l3XSSysBcY3j/>


MASS VAX: DIED IN SLEEP [PT. 4]  
<https://www.bitchute.com/video/ZdDAHta0qDdX/>


MASS VAX AND THE (ONGOING) GENOCIDE  
<https://www.bitchute.com/video/84kVUfCL3GhN/>

","['https://www.bitchute.com/channel/worldordersreview/', 'https://www.facebook.com/terry.l.smith.568', 'https://www.bitchute.com/video/H9NySqy72aJ1/', 'https://www.bitchute.com/channel/the_kurgan_report/', 'https://kurganwear.printify.me', 'https://www.bitchute.com/video/ehdNYfXRvSWR/', 'https://www.bitchute.com/video/Y0pYG3qqfmsI/', 'https://www.bitchute.com/video/KKCLmYLA5BNG/', 'https://www.bitchute.com/video/IShjPpdSWpcK/', 'https://www.bitchute.com/video/C3cusCzsRq8Z/', 'https://www.bitchute.com/video/3orckzQbGQXZ/', 'https://www.bitchute.com/video/JB1IQGbyEkSI/', 'https://www.bitchute.com/video/ByF7HSL56Ukk/', 'https://www.bitchute.com/video/N1atzmRk4rnX/', 'https://www.bitchute.com/video/IK33usDHHjz2/', 'https://www.bitchute.com/video/4uyaYPR2y4Zu/', 'https://www.bitchute.com/video/mcdPndiESrFe/', 'https://www.bitchute.com/video/mshCnuzvYFKh/', 'https://www.bitchute.com/video/6KlAwghC1wnJ/', 'https://www.bitchute.com/video/3Qp0UGutXY8g/', 'https://www.bitchute.com/video/psvFcKmbrYkM/', 'https://www.bitchute.com/video/q9dpKkuhpjx0/', 'https://www.bitchute.com/video/HojwCg50CiCA/', 'https://www.bitchute.com/video/wNzk7CADKRaY/', 'https://www.bitchute.com/video/8eGyDeyZSbR1/', 'https://www.bitchute.com/video/U5HxMI11NFHb/', 'https://www.bitchute.com/video/6ME2BslQDqax/', 'https://www.bitchute.com/video/LDSxdixGq0kh/', 'https://www.bitchute.com/video/5HB0haHTNoa6/', 'https://www.bitchute.com/video/a81Y4rTdDGvo/', 'https://www.bitchute.com/video/wwWbnv2HenXg/', 'https://www.bitchute.com/video/GEoRW2WH61Wy/', 'https://www.bitchute.com/video/S3eics7YYYJM/', 'https://www.bitchute.com/video/fBqmYWKUH8TN/', 'https://www.bitchute.com/video/0CrdO6qAvLpT/', 'https://www.bitchute.com/video/jJXf0VQEZr6m/', 'https://www.bitchute.com/video/mhX9VwaVUOzA/', 'https://www.bitchute.com/video/WVfowl9VkjAp/', 'https://www.bitchute.com/video/r4OaiZKjL81z/', 'http://15]https://www.bitchute.com/video/e2XUHryUa9IX/', 'https://www.bitchute.com/video/Ht4XpNkR4FiI/', 'https://www.bitchute.com/video/dSulWsUNf9kh/', 'https://www.bitchute.com/video/l3XSSysBcY3j/', 'https://www.bitchute.com/video/ZdDAHta0qDdX/', 'https://www.bitchute.com/video/84kVUfCL3GhN/']","3 weeks, 4 days ago",211,11,27665,600,8316,https://api.bitchute.com/video/bueailZv5K2b
vHF4NjLZm6nv,"CNN Journalist who pushed Experimental COVID Jabs, DIES SUDDENLY! 💉=💀","#cnn,#covid,#vaccine",4981,1:36,MAGAlionHAT,magalionhat,"Guest: ""I think the COVID jabs are dangerous.""  
CNN Puppet: ""You are pushing Medical Misinformation. You think I have a time bomb in me?""  
Guest: ""Let's check back in 3 years.""  
3 YEARS LATER...   
CNN Puppet: 💀


Mirroring from jack.foobar: <https://www.bitchute.com/video/LFufcseESSNI/>


🦁 [www.MAGAlionHAT.com](http://www.MAGAlionHAT.com) 🦁  
-------------------------------------------------------------------------------------------------------  
Enjoy the content I provide? Please help support this renegade channel with PayPal! 💰  
PayPal: [MAGAlionHAT@Gmail.com](mailto:MAGAlionHAT@Gmail.com)


Or, if you like you can Buy Me A Coffee: <https://www.buymeacoffee.com/MAGAlionHAT>


Crypto wallet addresses below. If you have a type of Crypto you wish to donate that I don't have a wallet for, email me and I will create one! 🤑


It keeps me afloat while I'm working to produce informative and entertaining videos while finding and providing gems from other creators for you to enjoy! 🤗  
Any donation would be GREATLY appreciated! Thank you and God Bless! 🙏


₿itcoin (BTC):  
bc1q63xshh2c2u4tvc6jksl5crlhtp554qu0l4nn8j


₿itcoin Cash (BCH):  
qqms8t79e6rk5z5djad360d38y9kkqnh7yfpxkkuy5


₿itcoin SV (BSV):  
1F6oH8qkMjswViJSwq965gRivE3DqKuJKC


Litecoin (LTC):  
LgxrUdjUxnmFGLtsAbh76C3aAm3dXAGDFV


Dogecoin (DOGE):  
DGn5bkC9WM1E2oM79HWiYoVxE3rHuEGkoS


Ethereum Classic (ETC):  
0xC03AEe5333D50a20810e1A7585D9BB3f77E0B773


Ethereum (ETH):  
0x27d5493Ac22D56B68cF36F5f77594BDC8e6FAc5E


Shiba Inu (SHIB):  
0x27d5493Ac22D56B68cF36F5f77594BDC8e6FAc5E


Chainlink (LINK):  
0x27d5493Ac22D56B68cF36F5f77594BDC8e6FAc5E

","['https://www.bitchute.com/video/LFufcseESSNI/', 'http://www.MAGAlionHAT.com', 'mailto:MAGAlionHAT@Gmail.com', 'https://www.buymeacoffee.com/MAGAlionHAT']","3 weeks, 3 days ago",53,3,1679,576,5037,https://api.bitchute.com/video/vHF4NjLZm6nv
zfSkyqNJiXF5,FLU SHOT STORY AT WALMART 💉😷☠⚰ LISTEN!,"#walmart,#flushot,#multiprongedattack",4534,9:28,CANST - Children Are NOT Sex Toys / GMNo!,canst,"FLU SHOT STORY AT WALMART. LISTEN!


Source: <https://www.facebook.com/590529426/posts/10161343669499427/?mibextid=U8WOFx&rdid=uJRlwULv31lBtrFf>


Thumbnail: <https://www.wgbh.org/news/health/2023-11-15/get-your-covid-flu-and-rsv-shots-before-thanksgiving-experts-say>


PROTOCOL FIVE REMOVES ALL JABS! 


<https://godsherbsheal.com/products/protocol-five-long-haul-covid-and-vaccine-symptoms-herbal-remedy>


A testimony:


I was surfing through the videos and your video came up and it's almost like the holy Spirit wanted me to see this. Reason being in September I got my flu shot again and I've been having problems ever since like chest pains and shortness of breath which I never had before. The last 3 years before this flu shot I didn't have any problems like I'm having now. I never got any of the covid shots because I asked God do I take these shots Lord and he told me no. I to this day will not take any covid shots at all they will have to kill me in order to inject that into me. I know what they're evil agenda is and I asked the woman pharmacist at Walgreens when I went to get my flu shot this last time is this a real flu shot or is this an evil shot that has covid or something else in it that's going to harm me. She said no I'm sure it's the right shot and will not cause you any harm but how do they know? Even doctors and doctors offices don't know what they are getting in their offices to inject in people they think that it's good and is going to help someone and they are misled also. I know the holy Spirit led me to watch this video and I thank you so much for putting this out because I know that that's what's wrong with me now. I'm only 63 years old fixing to be 64 in September and I love my Lord God and have my faith in him and I know that he wouldn't do anything to hurt any of us because of the love he has for us. But Satan is at work and he is hurting us all in ways we can't even imagine. Because of knowing this and I know that this is why I'm having these health issues I will never get any more shots now. Thank you so much and God bless you for posting this and I'm going to warn everybody I know and love to please don't get these shots. God bless everybody who's reading this and please pray for every one of us who have gotten these shots because all we wanted was to be okay not knowing that we were hurting ourselves! 🥺😢❤️🙏🙏🙏


<https://rumble.com/v4yh1n2-bio-digital-convergence-is-happening-are-we-too-late-to-stop-it.html>

","['https://www.facebook.com/590529426/posts/10161343669499427/?mibextid=U8WOFx&rdid=uJRlwULv31lBtrFf', 'https://www.wgbh.org/news/health/2023-11-15/get-your-covid-flu-and-rsv-shots-before-thanksgiving-experts-say', 'https://godsherbsheal.com/products/protocol-five-long-haul-covid-and-vaccine-symptoms-herbal-remedy', 'https://rumble.com/v4yh1n2-bio-digital-convergence-is-happening-are-we-too-late-to-stop-it.html']","3 weeks, 5 days ago",126,7,17888,624,4667,https://api.bitchute.com/video/zfSkyqNJiXF5
zktub3nL4FTZ,DR. MALONE ON THE BIGGEST THREATS TO HUMANITY,No Hashtags,4108,59:42,The Highwire with Del Bigtree,the-highwire-with-del-bigtree,"Immunologist & Vaccinologist, Dr. Robert Malone, MD, gives an expose on his extensive background in vaccine development from his significant contribution to the invention of mRNA technology to his involvement in the real life ongoing case about the injury cover-up from the MMR vaccine, portrayed in the film Protocol 7. Hear first hand why he believes gain-of-function research is one of the biggest threats to humanity. 


#RobertMalone #GainOfFunction #mRNA

",[],"2 weeks, 4 days ago",85,18,53395,432,4211,https://api.bitchute.com/video/zktub3nL4FTZ
wx2SxT13amjc,Epidemic of Fraud - a John Davidson Film | EpidemicOfFraud.com,"#fraud,#hydroxychloroquine,#documentary",3451,1:58:41,Banned Youtube Videos,specializedtom,"Award Winning Film Epidemic of Fraud explores the bizarre media, medical, and partisan political attacks levied against a class of ancient medications, told from the perspective of a former CNN journalist and Hollywood industry veteran. Why were the people who allowed the opiate disaster to go unchecked so eager to discredit a drug that is safer than tonic water? Director John Davidson takes you into an audio/visual time machine back to 2020 to reveal the forbidden knowledge that our medical, academic, and political officials are desperate to hide from you.


Support John Davidson's documentary by donating :   
Paypal: <https://EpidemicOfFraud.com/donate>  
Coinbase: <https://Epidemicoffraud.com/crypto>

","['https://EpidemicOfFraud.com/donate', 'https://Epidemicoffraud.com/crypto']","2 weeks, 4 days ago",83,6,42640,432,3540,https://api.bitchute.com/video/wx2SxT13amjc
Sq1uARJiWUGj,Hay que imponer la exención a vacunas en niños mas susceptibles,"#vacuna,#vacunas,#cienciaysaludnatural",2969,1:29,cienciaysaludnatural.com,cienciaysaludnaturalcom,"<https://cienciaysaludnatural.com/exencion-medica-a-la-vacunacion-guia-para-padres-y-medicos/>  
Hay que imponer la exención a vacunas en niños mas susceptibles  
<https://cienciaysaludnatural.com/vacunas-infantiles-cuantas-mas-dosis-se-administran-mayor-es-la-mortalidad/>

","['https://cienciaysaludnatural.com/exencion-medica-a-la-vacunacion-guia-para-padres-y-medicos/', 'https://cienciaysaludnatural.com/vacunas-infantiles-cuantas-mas-dosis-se-administran-mayor-es-la-mortalidad/']",2 weeks ago,6,0,844,336,2975,https://api.bitchute.com/video/Sq1uARJiWUGj
LPQRxmWItzg1,VAX POISONED BILLIONAIRE HOSPITALIZED WITH DIARRHEA AND VOMITING,"#oprah,#oprah-winfrey,#diarrhea",2758,1:25,bootcamp,bootcamp,"OPRAH.   
""Baby, give me that, toot toot!""   
-R. Kelly

",[],"3 weeks, 1 day ago",130,1,4699,528,2889,https://api.bitchute.com/video/LPQRxmWItzg1
S7Ohvn9D4n1z,"CLIF HIGH W/ 90 Gone Missing !- EXPLORERS GUIDE TO SCIFI WORLD TY JGANON, SGANON, Pascal Najadi","#whoisjohngalt,#juanosavin,#SGAnon",2574,33:18,Team Global,whoisjohngalt22,"DISCOVER THE SCIENCE BEHIND THE MIRACLE VACCINE ANTIDOTE  
[www.therootbrands.com/whoisjohngalt22](http://www.therootbrands.com/whoisjohngalt22)  
[WWW.JOINTEAMGLOBAL.COM](http://WWW.JOINTEAMGLOBAL.COM)  
[www.jasemedical.com/teamglobal](http://www.jasemedical.com/teamglobal) USE PROMO CODE ""TEAMGLOBAL10 @ CHECKOUT  
C60 Evo & THE WELLNESS COMPANY 10% DISCOUNT LINKS  
<https://www.c60evo.com/TEAMGLOBAL>  
<https://www.twc.health/teamglobal>  
Use coupon code ""TEAMGLOBAL"" for 10% discount  
JOIN THE REAL WORLD NOW  
<https://jointherealworld.com/a/cgrgfq6bhl>  
LEARN MORE ABOUT THE REAL WORLD  
<https://jointherealworld.com/?a=cgrgfq6bhl>  
EMP SHIELD PRODUCTS: DISCOUNT appears at CHECKOUT with the following link: <https://www.empshield.com/?coupon=teamglobal>

","['http://www.therootbrands.com/whoisjohngalt22', 'http://WWW.JOINTEAMGLOBAL.COM', 'http://www.jasemedical.com/teamglobal', 'https://www.c60evo.com/TEAMGLOBAL', 'https://www.twc.health/teamglobal', 'https://jointherealworld.com/a/cgrgfq6bhl', 'https://jointherealworld.com/?a=cgrgfq6bhl', 'https://www.empshield.com/?coupon=teamglobal']","3 weeks, 3 days ago",23,2,6693,576,2599,https://api.bitchute.com/video/S7Ohvn9D4n1z
ohIAio0abLGf,SYMPTOMS OF KURU DISEASE - WHAT USA POLITICIANS HAVE THESE SYMPTOMS?,"#adrenochrome,#Adrenalized,#childblood",429,1:55,TRUTHZONE2,truthzone2,"Using Adrenochrome and Spirit-Cooking is a Form of Cannibalism that causes Kuru dis-ease - Hillary Clinton had all the side effects of Kuru. - Kamala has laughing disorders and Joe Bidan is completely messed up.   
Credits to (Health Apta) <https://www.youtube.com/@HealthApta/videos>

",['https://www.youtube.com/@HealthApta/videos'],1 week ago,11,1,2219,168,441,https://api.bitchute.com/video/ohIAio0abLGf
