id,title,hashtags,view_count,duration,channel,channel_id,description,description_links,created_at,like_count,dislike_count,subscriber_count,hours ago posted,total_interactions,video_url
FURW6cZNtZsy,There Was Never A Great German Base in Antarctica – Dr. Joseph Farrell - Part 1 of 3,"#josephfarrell,#nazis,#antarctica",1598,29:20,Brian Ruhe,brianruhe,"Born and raised in Sioux Falls, South Dakota, Joseph P. Farrell has a doctorate in patristics from the University of Oxford, and pursues research in physics, alternative history and science, and ""strange stuff"". His book The Giza DeathStar was published in the spring of 2002, and was his first venture into ""alternative history and science"". Following a paradigm of researching the relationship between alternative history and science, Farrell has followed with a stunning series of books, 41 in total, each conceived to stand alone, but each also conceived in a pre-arranged sequence.


Giza Community is a community of speculation, commentary, and opinion centered around current events, history, humanities, and the sciences, and the written works and commentary of Dr. Joseph P. Farrell. The website is <https://gizadeathstar.com/>


You can see many videos he has done with Daniel List on his YouTube channel at <https://www.youtube.com/@darkjournalist> .


In this three part series Brian Ruhe and Joseph Farrell discuss alleged connections between Nazi Germany and UFOs, including claims of extraterrestrial encounters and military intervention in Antarctica. They also explore unconventional historical events and technologies, such as Operation Highjump and the mystery schools. Finally, they discuss the possibility of extraterrestrial life and its potential relationship with humanity, with Brian expressing belief in advanced beings involved in human evolution and Joseph expressing reservations about potential harm.


Part 1 of 3. Outline  
Admiral Byrd's Antarctic expedition and alleged UFO encounters.  
Brian and Joseph discuss Admiral Byrd's expedition and alleged UFO encounters, with Joseph and Brian dismissing the Nazi claims as false.  
Joseph suggests that a story about Admiral Byrd's expedition to Antarctica may be based on a real event, but with exaggerated details.  
Admiral Byrd's diary is believed to be a hoax.


Brian Ruhe and Joseph discuss the authenticity of a story about Admiral Byrd's expedition to the South Pole.  
Joseph believes the story is a rehash of the Hollow Earth theory.  
Joseph and Brian Ruhe discuss the mysterious death of Admiral Byrd's son who was invited to give a talk in honor of his father in 1988. Bryd's son disappears from a train en route to Washington, D.C., and is later found murdered, with the case remaining unsolved.


Nazi UFOs, Antarctica, and hoaxes.  
Brian Ruhe suspects a diary claiming to be from Admiral Byrd's Antarctic expedition is a hoax.  
Joseph discusses his books on Nazi technology and Antarctica, with a focus on the Bell and his book, ""Hess's Penguins"".


Antarctica, UFOs, and Nazi bases.  
Joseph and Brian discuss the strange list of people associated with Antarctica, including John Kerry, Buzz Aldrin, and Herman Goering.  
They speculate that whatever was found in Antarctica may be an advanced ancient technology or a lost global civilization.  
Joseph connects the bell to the Kecksburg UFO crash, highlighting similarities in dimensions and levitation capabilities.  
Joseph suggests that post-war Nazi research projects may have resulted in a crashed UFO in Kecksburg, with evidence of German involvement.


Please do download any of my videos and copy them to your own channels to spread the word.


All video playlists: <https://www.bitchute.com/profile/yRDt6pN0WgUf/> or click on ""The Brian Ruhe Show"" and scroll down.  
Donate: <http://www.brianruhe.ca/please-donate/>  
Bitcoin: 15Ls63J21zzhAPE7ke4P2JhaHyAEhUrJVe  
Volunteer your time. Be part of a group. <https://www.brianruhe.ca/volunteer/>


My websites: <http://www.brianruhe.ca>  
<https://universitygalacticus.org/>  
<https://www.facebook.com/brian.ruhe.353>  
<https://twitter.com/BrianRuhe>


<https://vk.com/brianruhe>  
MP3 audios and video at: <https://www.brighteon.com/channels/brianruhe>  
Flickr: <https://www.flickr.com/photos/194226686@N07>  
<https://www.instagram.com/brianaruhe/>


My three books are available at Amazon.  
<https://www.amazon.com/s?k=brian+ruhe&crid=1ZU2U0DOIY0QG&sprefix=%2Caps%2C101&ref=nb_sb_ss_recent_1_0_recent>


Phone into Brian Ruhe's live radio show at 1-603-635-4946 any Tuesday from 6-8 pm EST at Studio B at <https://revolution.radio>

","['https://gizadeathstar.com/', 'https://www.youtube.com/@darkjournalist', 'https://www.bitchute.com/profile/yRDt6pN0WgUf/', 'http://www.brianruhe.ca/please-donate/', 'https://www.brianruhe.ca/volunteer/', 'http://www.brianruhe.ca', 'https://universitygalacticus.org/', 'https://www.facebook.com/brian.ruhe.353', 'https://twitter.com/BrianRuhe', 'https://vk.com/brianruhe', 'https://www.brighteon.com/channels/brianruhe', 'https://www.flickr.com/photos/194226686@N07', 'https://www.instagram.com/brianaruhe/', 'https://www.amazon.com/s?k=brian+ruhe&crid=1ZU2U0DOIY0QG&sprefix=%2Caps%2C101&ref=nb_sb_ss_recent_1_0_recent', 'https://revolution.radio']","6 days, 22 hours ago",19,5,9217,166,1622,https://api.bitchute.com/video/FURW6cZNtZsy
WrRthss6JWkw,Dumitru Duduman Prophecy About America,"#Dumitru,#duduman,#russia",1377,18:38,Think About It,thinkaboutit,"Welcome to a world where we are all witnessing the unleashing spirits of lawlessness and the unadulterated spirit of antiChrist. What I'm about to share with you is real... and it's very serious about the future of not only America but the very state of the entire world.


If you would you like to pray to accept Jesus Christ as your Lord and Savior... Click this link: <https://www.thinkaboutit.online/want-jesus-christ-now/>


IF YOU’RE ABLE TO HELP, PLEASE use the link below. THANK YOU SO MUCH! <https://donorbox.org/think-about-it-support>


SUPPORT OUR SPOTIFY PODCAST:


<https://podcasters.spotify.com/pod/show/thinkaboutitpodcast/support>


WEBSITE:


Thinkaboutit.online


Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use.

","['https://www.thinkaboutit.online/want-jesus-christ-now/', 'https://donorbox.org/think-about-it-support', 'https://podcasters.spotify.com/pod/show/thinkaboutitpodcast/support']","2 days, 23 hours ago",39,12,17334,71,1428,https://api.bitchute.com/video/WrRthss6JWkw
SYFCrOXmtg7w,"Benjamin Fulford Update June 28, 2024",No Hashtags,1270,24:56,Lighthouse,look-where-the-light-is,No Description,[],"2 days, 3 hours ago",19,7,6634,51,1296,https://api.bitchute.com/video/SYFCrOXmtg7w
jfT4rACQEB4e,THE VACCINATED ARE HAVIN' A GOOD TIME!,"#covid,#vaccine,#diedsuddenly",1267,4:20,The Kurgan Report,the_kurgan_report,"We're covering six people in one video. Some are still with us, some are not. But they're all happily vaccinated and having a good time.   
Sources  
Shelly imler  
<https://x.com/toobaffled/status/1806890522235293717>  
<https://www.facebook.com/shelly.t.imler/>  
<https://www.gofundme.com/f/support-greg-shellys-battle-with-cancer>  
Kat simons  
<https://x.com/Marbles34/status/1807179991651639653>  
<https://www.facebook.com/GregMcQuadeCBS6/>  
Jason Thomas  
<https://x.com/JonelessHomes/status/1806816174614954172>  
Dara Young  
<https://x.com/Marbles34/status/1806645562290139476>  
Stephanie  
<https://x.com/toobaffled/status/1807184751801069811>  
<https://www.facebook.com/stephanie.duczak.1/>  
Check out some cool duds at the store:   
<https://kurganwear.printify.me>  
I'm on Twitter: <https://x.com/kurganreport>  
This video shows you how to run a search on VAERS:   
<https://www.bitchute.com/video/DTWs4oouteSY/>  
Per the CDC the VAERS system represents just a fraction of the overall death and injury events. You should multiply the result by 10 for a more accurate severe event, and by nearly 100 for all events including minor events.   
Source: <https://wonder.cdc.gov/vaers.html>  
More data here (likely more reliable) :  
<https://www.openvaers.com/covid-data/mortality>  
Good general resource:   
<https://www.covid19vaccinefacts.net/VAERS_FAQ.shtml>  
CDC death stats (where they fiddle with the numbers)  
<https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm>


Email me with info or to say hello:  
[TheKurganReport@gmail.com](mailto:TheKurganReport@gmail.com)


Tao te Ching - Chapter 50


The Master gives himself up  
to whatever the moment brings.  
He knows that he is going to die,  
and her has nothing left to hold on to:  
no illusions in his mind,  
no resistances in his body.  
He doesn't think about his actions;  
they flow from the core of his being.  
He holds nothing back from life;  
therefore he is ready for death,  
as a man is ready for sleep  
after a good day's work.


“From the dawn of time we came…moving silently down through the centuries. Living many secret lives, struggling to reach the time of the gathering, when the few who remain will battle to the last. No one has ever known we were among you…..until now.“  
Opening Monologue Highlander (spoken by Sean Connery)


Watch: World Orders Review, Truther's Lair,   
Jim\_Crenshaw, Dollar Vigilante, Dr. Thomas Cowan,  William Cooper - AKA Bill Cooper (YT channel)  
Bill Cooper: <https://beholdamessenger.com/>


""The individual comes face-to-face with a conspiracy so monstrous he cannot believe it exists. The American mind has not come to a realisation of the evil which has been introduced into our midst. It rejects even the assumption that human creatures could espouse a philosophy which must ultimately destroy all that is good and decent.""  
- J. Edgar Hoover - 1956  
<http://www.cdcfoundation.org/>  
<http://www.cdcfoundation.org/partner-list/corporations>  
<http://www.cdcfoundation.org/our-story>  
<https://www.cdcfoundation.org/who/board>  
<https://reaganudall.org/>

","['https://x.com/toobaffled/status/1806890522235293717', 'https://www.facebook.com/shelly.t.imler/', 'https://www.gofundme.com/f/support-greg-shellys-battle-with-cancer', 'https://x.com/Marbles34/status/1807179991651639653', 'https://www.facebook.com/GregMcQuadeCBS6/', 'https://x.com/JonelessHomes/status/1806816174614954172', 'https://x.com/Marbles34/status/1806645562290139476', 'https://x.com/toobaffled/status/1807184751801069811', 'https://www.facebook.com/stephanie.duczak.1/', 'https://kurganwear.printify.me', 'https://x.com/kurganreport', 'https://www.bitchute.com/video/DTWs4oouteSY/', 'https://wonder.cdc.gov/vaers.html', 'https://www.openvaers.com/covid-data/mortality', 'https://www.covid19vaccinefacts.net/VAERS_FAQ.shtml', 'https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm', 'mailto:TheKurganReport@gmail.com', 'https://beholdamessenger.com/', 'http://www.cdcfoundation.org/', 'http://www.cdcfoundation.org/partner-list/corporations', 'http://www.cdcfoundation.org/our-story', 'https://www.cdcfoundation.org/who/board', 'https://reaganudall.org/']","2 days, 21 hours ago",125,2,4906,69,1394,https://api.bitchute.com/video/jfT4rACQEB4e
UVSj2UhuoAA,ET CE SOIR 18 Juin EN VRAI !,No Hashtags,913,0:58,Prune de Prune,prune-de-prune,"ET CE SOIR 18 Juin EN VRAI !  
Une e-mission proposée par Prune  
J'accepte toujours les dons, surtout en nature, bonne huile d'olive bio, miel de lavande, savon de Marseille véritable ainsi que confitures et alcool maison, etc...  
PayPal : <https://www.paypal.me/pruneprune>


Adresse postale de liaison : communiquée par courriel, merci 


Attention, l'adresse de contact a changé : [ledito2@protonmail.com](mailto:ledito2@protonmail.com)   
Tous les liens: link.me/ou.trouver.prune  
Prune sur Bitchute: <https://www.bitchute.com/channel/uGh8FpRvAFhf/>  
Prune sur Odysee: <https://odysee.com/@prunedeprune:a>  
Prune sur Crowd: <https://crowdbunker.com/@pruneDePrune>   
<https://crowdbunker.com/@LeditoDePrune>   
<https://crowdbunker.com/@pruneLive>   
Prune sur YT: Prune de Prune 2 :   
Prune de secours : <https://www.youtube.com/@prunedesecou>...   
Prune de Prune - LES ARCHIVES : <https://www.youtube.com/@LES-ARCHIVES>...   
Prune sur Odysee: <https://odysee.com/@leditodeprune:9> <https://odysee.com/@nouslepeuple!:0>

","['https://www.paypal.me/pruneprune', 'mailto:ledito2@protonmail.com', 'https://www.bitchute.com/channel/uGh8FpRvAFhf/', 'https://odysee.com/@prunedeprune:a', 'https://crowdbunker.com/@pruneDePrune', 'https://crowdbunker.com/@LeditoDePrune', 'https://crowdbunker.com/@pruneLive', 'https://www.youtube.com/@prunedesecou', 'https://www.youtube.com/@LES-ARCHIVES', 'https://odysee.com/@leditodeprune:9', 'https://odysee.com/@nouslepeuple!:0']","5 days, 11 hours ago",0,0,391,131,913,https://api.bitchute.com/video/UVSj2UhuoAA
L0MAWMKIaVab,The Fall Guy (action comedy),"#see,#before,#banned",841,2:10:34,Synopsis,httpswwwbitchutecomchannelw8grjpn,"The Fall Guy is a 2024 American action comedy film directed by David Leitch and written by Drew Pearce, loosely based on the 1980s TV series. The plot follows a stuntman (Ryan Gosling) working on his ex-girlfriend's (Emily Blunt) directorial debut action film, only to find himself involved in a conspiracy surrounding the film's lead actor (Aaron Taylor-Johnson). The cast also features Hannah Waddingham, Teresa Palmer, Stephanie Hsu, and Winston Duke.  


",[],4 days ago,16,0,1361,96,857,https://api.bitchute.com/video/L0MAWMKIaVab
h2QVWVIMNrWR,THE BEST VIDEO GOING AROUND! THEY'RE ALL GOING TO JAIL!!,"#charlieward,#eu,#parliament",51200,21:26,Dr Charlie Ward 🔵✔️,drcharlieward,"Thinking of buying Gold & Silver or switching your 401k to gold? Visit [www.thegoldplatform.com](http://www.thegoldplatform.com) / [www.401k.gold](http://www.401k.gold)  
Join Charlie on his Insiders Club every Wednesday & Saturday [www.charlieward.com](http://www.charlieward.com)  
FOLLOW CHARLIE ON TELEGRAM NEW LINK <https://t.me/officialcharliewardfriends>  
TO JOIN CHARLIE WARD ON TRUTH SOCIAL NETWORK  
CLICK HERE <https://truthsocial.com/@drcharlieward>

","['http://www.thegoldplatform.com', 'http://www.401k.gold', 'http://www.charlieward.com', 'https://t.me/officialcharliewardfriends', 'https://truthsocial.com/@drcharlieward']",3 weeks ago,599,36,137911,504,51835,https://api.bitchute.com/video/h2QVWVIMNrWR
1S5Dqe0PnB6O,Kate Middleton Is Gone & Never Will Return,No Hashtags,19600,9:17,PIRATEPETE,piratepete,"mirrored from yt  
Minutes of Horror channel

",[],"3 weeks, 4 days ago",258,46,18149,600,19904,https://api.bitchute.com/video/1S5Dqe0PnB6O
kewD9yIwPQ3j,103 Photos Not Appropriate for History Books | Historical Photos📷😳,No Hashtags,16000,23:35,Jim Crenshaw,jim-crenshaw,"He's right. I never saw these in his-story class.


Source: History in Focus on YouTube  
More videos more variety. Something for everyone:   
Subscribe to my channel here: <https://www.bitchute.com/channel/jim-crenshaw/>  
The levitating trains of Tartaria  
<https://www.bitchute.com/video/5KhlXqUaFEUx/>


Smart ass gets cocky. This was the result.  
<https://www.bitchute.com/video/N5hzCnjLnOuV/>


Idiot climbs a fence to twerk on electrical equipment. The results were shocking.⚡💥  
<https://www.bitchute.com/video/SEF5wNR2Vf0h/>


103 Photos Not Appropriate for History Books | Historical Photos📷😳  
<https://www.bitchute.com/video/kewD9yIwPQ3j/>


Mom and Dad ""begged her not to do it""...now she is dead.💉⚰️🪦  
<https://www.bitchute.com/video/pByOVkTkzxgD/>


Here is a little something I was led to and wanted you to have. Bless you and have a great day.  
<https://www.bitchute.com/video/ihr5CMwZT1BI/>


Tartarian History. What led to the destruction of Tartaria? This did.  
<https://www.bitchute.com/video/l66GrYBL0B5P/>


She slapped him. Bad idea. She got a tough lesson in equal rights.👊💥  
<https://www.bitchute.com/video/qsZUOxtzKmI0/>


There is a downside. Wait for it...😳😳  
<https://www.bitchute.com/video/YtpOjF5VSqoi/>


Uh oh. Jennifer Trannyston (Aniston) is not doing a very good job of hiding the pickle!  
<https://www.bitchute.com/video/APGlfzcU4p47/>


Mad Mexicans burn the Israeli embassy to the ground 3 days before a Jewish president is elected?  
<https://www.bitchute.com/video/y6XquRXSynpU/>


The honorable Dr. Vernon Coleman has an important message for everyone  
<https://www.bitchute.com/video/APuAodvrDeub/>


They always lie to us. This is the real story behind the great wall of China...  
<https://www.bitchute.com/video/6ez8LorHoyjN/>


They sent their beautiful daughter off to college and this is what they got back  
<https://www.bitchute.com/video/bDd19YFWtpjo/>


Stonehenge was built in the 1950's to fake and hide real history.  
<https://www.bitchute.com/video/71uE5KfHYnam/>


People say she is not ""wife material""...they are right. She has slept with more than 150 women.  
<https://www.bitchute.com/video/T7whxYYXGK9l/>


Dem boys is gonna be perfessonull wrasslers. They is gittin ready for the ring right now!  
<https://www.bitchute.com/video/WnbegpqIcxlT/>


37 assassinations later a Jewish woman is selected as president of Mexico. No Bueno  
<https://www.bitchute.com/video/hGyeR6cRWXd4/>


BREAKING: U.S.S. Eisenhower attacked in the Red Sea. On fire. Many casualties. Coverup in process?  
<https://www.bitchute.com/video/Gt02QA1bwsIe/>


Listen to the reason why this porn actress thought it would be OK to make porn movies😆😆  
<https://www.bitchute.com/video/7fWygDtWsyM1/>


Man makes his own invisibility shield and does a pretty good job of it.  
<https://www.bitchute.com/video/dfDGroCXp1fB/>


The black goo is alive. Do your best to keep this out of your body  
<https://www.bitchute.com/video/dYzUyFPYRuZM/>


There are retards and there are dumb asses. Sometimes they make a baby...😳😳  
<https://www.bitchute.com/video/rMCw8cVpXazl/>


Take the train they said, it gets there quickly they said, it's cheap they said...😳  
<https://www.bitchute.com/video/NpZpmANt38dD/>


Children sick, homeless and starving in the streets and then we also have this shit  
<https://www.bitchute.com/video/oo3OMNTrRxTv/>


It's all of them. Every damn one of them...  
<https://www.bitchute.com/video/duY8Gz61iNYQ/>


The Covid religion broke peoples brains and left us with mindless zombies  
<https://www.bitchute.com/video/yvg6Y13YC4EP/>


Politically Incorrect Commercials (adverts) from a bygone age (Something to offend every woke ass)  
<https://www.bitchute.com/video/n1eHKkip11rm/>


They hosted an ""asylum seeker"" he wont leave. Says with knife in hand ""It's my home now!""  
<https://www.bitchute.com/video/Cu3eXCWVq7wi/>


Taoist priest and self-proclaimed magic man accidentally cooks himself in a giant wok.  
<https://www.bitchute.com/video/B1QaBuM4AJAH/>


Looks like an Android to me...but I will let you decide🤖  
<https://www.bitchute.com/video/Pe2zHYqoGZCw/>


""I can fill my own cooling"" ...strong... smart.... resourceful independent woman. Right.  
<https://www.bitchute.com/video/MEenYADyW7iO/>


In Afghanistan there is a tradition whereby young boys are forced into sex slavery  
<https://www.bitchute.com/video/0brDQe7qlJbL/>


Here is why you should have a blue roof on your house (great explanation) 🔭  
<https://www.bitchute.com/video/1t6sV07fBAHy/>


1891 Freemason bible describes how to ""sacrifice a human""  
<https://www.bitchute.com/video/d2AkQWBEluPW/>

","['https://www.bitchute.com/channel/jim-crenshaw/', 'https://www.bitchute.com/video/5KhlXqUaFEUx/', 'https://www.bitchute.com/video/N5hzCnjLnOuV/', 'https://www.bitchute.com/video/SEF5wNR2Vf0h/', 'https://www.bitchute.com/video/kewD9yIwPQ3j/', 'https://www.bitchute.com/video/pByOVkTkzxgD/', 'https://www.bitchute.com/video/ihr5CMwZT1BI/', 'https://www.bitchute.com/video/l66GrYBL0B5P/', 'https://www.bitchute.com/video/qsZUOxtzKmI0/', 'https://www.bitchute.com/video/YtpOjF5VSqoi/', 'https://www.bitchute.com/video/APGlfzcU4p47/', 'https://www.bitchute.com/video/y6XquRXSynpU/', 'https://www.bitchute.com/video/APuAodvrDeub/', 'https://www.bitchute.com/video/6ez8LorHoyjN/', 'https://www.bitchute.com/video/bDd19YFWtpjo/', 'https://www.bitchute.com/video/71uE5KfHYnam/', 'https://www.bitchute.com/video/T7whxYYXGK9l/', 'https://www.bitchute.com/video/WnbegpqIcxlT/', 'https://www.bitchute.com/video/hGyeR6cRWXd4/', 'https://www.bitchute.com/video/Gt02QA1bwsIe/', 'https://www.bitchute.com/video/7fWygDtWsyM1/', 'https://www.bitchute.com/video/dfDGroCXp1fB/', 'https://www.bitchute.com/video/dYzUyFPYRuZM/', 'https://www.bitchute.com/video/rMCw8cVpXazl/', 'https://www.bitchute.com/video/NpZpmANt38dD/', 'https://www.bitchute.com/video/oo3OMNTrRxTv/', 'https://www.bitchute.com/video/duY8Gz61iNYQ/', 'https://www.bitchute.com/video/yvg6Y13YC4EP/', 'https://www.bitchute.com/video/n1eHKkip11rm/', 'https://www.bitchute.com/video/Cu3eXCWVq7wi/', 'https://www.bitchute.com/video/B1QaBuM4AJAH/', 'https://www.bitchute.com/video/Pe2zHYqoGZCw/', 'https://www.bitchute.com/video/MEenYADyW7iO/', 'https://www.bitchute.com/video/0brDQe7qlJbL/', 'https://www.bitchute.com/video/1t6sV07fBAHy/', 'https://www.bitchute.com/video/d2AkQWBEluPW/']","3 weeks, 3 days ago",0,0,0,576,16000,https://api.bitchute.com/video/kewD9yIwPQ3j
lo1z7pBHUip2,CLONED HUMANS FROM UNDERGROUND BASES OF the iLLUMINATI ... [Published 6days ago],No Hashtags,11700,11:28,XANDREWX,xandrewx,No Description,[],"3 weeks, 3 days ago",118,29,33721,576,11847,https://api.bitchute.com/video/lo1z7pBHUip2
