id,title,hashtags,view_count,duration,channel,channel_id,description,description_links,created_at,like_count,dislike_count,subscriber_count,hours ago posted,total_interactions,video_url
IY611V9xqlgZ,"Loaded Lux vs Rum Nitty, FULL Rap Battle June 8, 2024","#LoadedLuxVsRumNitty,#rapbattle,#HipHopEntertainment",13200,1:59:12,trutherbotJOKER,trutherbotjoker,"Donations  
<https://donate.stripe.com/3cs8x2cNZ8o9a4w5kk>


[patreon.com/trutherbotJOKER](http://patreon.com/trutherbotJOKER)


-- Music --  
BandCamp  
[TrutherbotJOKER.bandcamp.com](http://TrutherbotJOKER.bandcamp.com)


Soundcloud  
[Soundcloud.com/trutherbotjoker](https://Soundcloud.com/trutherbotjoker)


-- LIVE Video Pages - -   
Rumble  
<https://rumble.com/c/trutherbotJOKER>


YouTube   
<https://m.youtube.com/@trutherbotJOKER3>


Twitch  
<https://m.twitch.tv/trutherbotjoker>


Twitter  
<https://twitter.com/truther8otJOKER>


Odyssey  
<https://odysee.com/@trutherbotJOKER:f>


Kick  
<https://kick.com/trutherbotJOKER>


AfreecaTV  
<https://bj.afreecatv.com/trutherbotjk>


DLiveTV  
<https://dlive.tv/trutherbotJOKER2>


Bitchute  
<https://www.bitchute.com/channel/gzpYvFu12Js8/>


Bigo  
<https://www.bigo.tv/user/942023529>


Tik Tok  
[tiktok.com/@trutherbotjoker](https://tiktok.com/@trutherbotjoker)


Brighteon  
<https://www.brighteon.com/channels/trutherbotJOKER>


GoyimTV  
<https://goyimtv.com/channel/3913207358/trutherbotJK>


DailyMotion  
<https://www.dailymotion.com/trutherbotJOKER>


-- Social Media's --  
Bitchute/Paychute  
<https://www.paychute.com/c/1163dd23-0d3f-4245-b04d-3b40c61f09f8> 


Gab  
<https://gab.com/trutherbotJ0KER>


Substack  
<https://substack.com/@trutherbotjoker> 


Instagram  
<https://www.instagram.com/trutherbotjoker/>


Threads  
<https://www.threads.net/@trutherbotjoker>


Facebook  
<https://www.facebook.com/profile.php?id=61552720641661&mibextid=ZbWKwL>


Telegram  
<https://t.me/trutherb0tJOKER>


Gettr  
<https://gettr.com/user/trutherbotjoker>


Locals  
<https://locals.com/member/trutherbotJOKER>


Minds  
<https://www.minds.com/trutherstar/>

","['https://donate.stripe.com/3cs8x2cNZ8o9a4w5kk', 'http://patreon.com/trutherbotJOKER', 'http://TrutherbotJOKER.bandcamp.com', 'https://Soundcloud.com/trutherbotjoker', 'https://rumble.com/c/trutherbotJOKER', 'https://m.youtube.com/@trutherbotJOKER3', 'https://m.twitch.tv/trutherbotjoker', 'https://twitter.com/truther8otJOKER', 'https://odysee.com/@trutherbotJOKER:f', 'https://kick.com/trutherbotJOKER', 'https://bj.afreecatv.com/trutherbotjk', 'https://dlive.tv/trutherbotJOKER2', 'https://www.bitchute.com/channel/gzpYvFu12Js8/', 'https://www.bigo.tv/user/942023529', 'https://tiktok.com/@trutherbotjoker', 'https://www.brighteon.com/channels/trutherbotJOKER', 'https://goyimtv.com/channel/3913207358/trutherbotJK', 'https://www.dailymotion.com/trutherbotJOKER', 'https://www.paychute.com/c/1163dd23-0d3f-4245-b04d-3b40c61f09f8', 'https://gab.com/trutherbotJ0KER', 'https://substack.com/@trutherbotjoker', 'https://www.instagram.com/trutherbotjoker/', 'https://www.threads.net/@trutherbotjoker', 'https://www.facebook.com/profile.php?id=61552720641661&mibextid=ZbWKwL', 'https://t.me/trutherb0tJOKER', 'https://gettr.com/user/trutherbotjoker', 'https://locals.com/member/trutherbotJOKER', 'https://www.minds.com/trutherstar/']","3 weeks, 2 days ago",2,5,51,552,13207,https://api.bitchute.com/video/IY611V9xqlgZ
osbzzDdynzc4,Road Rage In Big D: Hair came off and no underwear. Speed bumps ahead!,No Hashtags,12400,0:39,Jim Crenshaw,jim-crenshaw,"If they kill each other in this we might (I stress might) come out of this ahead. They will most like just cause others misery and death. You can tell the IQ of those taking the video is not the highest in the land. 


Nasty skanks.  
More videos of a high quality. Well medium quality. OK just more videos here:   
Is Joe Biden already dead? Here is what [Ancestry.com](http://Ancestry.com) says. I will let you decide.  
<https://www.bitchute.com/video/3buDE945ZaKH/>


He has been a pilot for 43 years and he has a secret he wants to tell...  
<https://www.bitchute.com/video/GIGw1aXaT8Zp/>


The Ugly Truth About The Sodomite Lifestyles - Not something to be proud of  
<https://www.bitchute.com/video/2ogEYAxf2R80/>


Was this a sign from God? It sure seems as though it could have been  
<https://www.bitchute.com/video/VK6JKMJPw7Zq/>


My son is not going to war for you  
<https://www.bitchute.com/video/PcggUcpBc17n/>


When the robot malfunctions live on TV 🤖  
<https://www.bitchute.com/video/UtEDYiR5J6c3/>


HYDROGEN Peroxide (H202) Kills Germs, Viruses And Cancer Cells Just By Rubbing it into your body  
<https://www.bitchute.com/video/K97q1bTKUbi2/>


He is dead but his finger still works...💰⚰️🪦 😳  
<https://www.bitchute.com/video/iGePg2Ea0sch/>


He has a secret passage to a secret room in his house  
<https://www.bitchute.com/video/2RTlyfygYvuU/>


There is no diving in this dudes gene pool. Only wading...don't touch th---⚡💥🔥  
<https://www.bitchute.com/video/1lWPDCtlNhkI/>


A former Illuminati insider lays out what they are doing and intend to do to us  
<https://www.bitchute.com/video/stt9mqUEuZzY/>


The plane is flying higher than the moon...how can that be? Unless...  
<https://www.bitchute.com/video/E4kY0Lp9gFRL/>


BANNED DOCUMENTARY: The connection between Adrenochrome, Freemasonry and MK- Ultra  
<https://www.bitchute.com/video/sU2IbvoSlnmZ/>


The Ancient Egyptian City Found In The Grand Canyon in 1908  
<https://www.bitchute.com/video/y88XnJb9dQcW/>


When you are vandalizing a building...situational awareness is important.💥😳  
<https://www.bitchute.com/video/WvSCwBUwmoQA/>


The roller coaster ride from hell - be careful out there boys!  
<https://www.bitchute.com/video/qLueAxO9OuzU/>


America is Building These Secret Detention Facilities In All 50 States WHY?  
<https://www.bitchute.com/video/FmQPceQEXMma/>


You know those videos of reporters reporting bad weather out in the bad weather...wait for it😳😆😆  
<https://www.bitchute.com/video/BbWUd3v4D8U9/>


This is the proper way to handle cops at your front door.🚔👮🐷  
<https://www.bitchute.com/video/adY2Bq85C1Nk/>


Listen to what David Bowie says about ""Black Noise""...music has been weaponized  
<https://www.bitchute.com/video/TA7zc3n6LCWQ/>


Can you tell what this is and what these bastards are doing? They do it to us every day.  
<https://www.bitchute.com/video/C77zQeY5ltV5/>


They're secretly giving Covid vaccines instead of tetanus in UK & Irish Hospitals (and the U.S.?)💉  
<https://www.bitchute.com/video/XgMi95JmVBmQ/>


Hollywood seems like a great place to visit...  
<https://www.bitchute.com/video/2AjYcXUqtuOA/>


What the hell is going on with Watermelons this year?🍉😳😳  
<https://www.bitchute.com/video/u9UYtfjufYso/>


Sugar...the multi billion dollar killer. The root of all medical evils and illnesses. Check this out  
<https://www.bitchute.com/video/V5hHNg1uhItC/>


LeBron James doing Satanic ritual before a game. The video explains each part of the ritual  
<https://www.bitchute.com/video/iwLzthbJAzOK/>


So this is how they faked the Apollo splashdowns to recover the Astro - nots🚀👨🏼‍🚀  
<https://www.bitchute.com/video/cIN08xoyZJol/>


The medical industrial establishment does not want you to know about the benefits of Selenium.💊  
<https://www.bitchute.com/video/TyQAVG1CQqS4/>


Does Russia possess a ""Tsunami Torpedo?"" The Poseidon.💣💥🌊🌊  
<https://www.bitchute.com/video/uJQPTLLclcM5/>


He gave this interview and was never seen again...  
<https://www.bitchute.com/video/OCm9QXIaVCoW/>


You know those store cameras watching you...did you know they can do this?📷  
<https://www.bitchute.com/video/8Ki98ivV8SiG/>


Remember what Calvin Klein did to Brook Shields?  
<https://www.bitchute.com/video/beWZMiunkCVg/>


The levitating trains of Tartaria  
<https://www.bitchute.com/video/5KhlXqUaFEUx/>


Smart ass gets cocky. This was the result.  
<https://www.bitchute.com/video/N5hzCnjLnOuV/>


Idiot climbs a fence to twerk on electrical equipment. The results were shocking.⚡💥  
<https://www.bitchute.com/video/SEF5wNR2Vf0h/>

","['http://Ancestry.com', 'https://www.bitchute.com/video/3buDE945ZaKH/', 'https://www.bitchute.com/video/GIGw1aXaT8Zp/', 'https://www.bitchute.com/video/2ogEYAxf2R80/', 'https://www.bitchute.com/video/VK6JKMJPw7Zq/', 'https://www.bitchute.com/video/PcggUcpBc17n/', 'https://www.bitchute.com/video/UtEDYiR5J6c3/', 'https://www.bitchute.com/video/K97q1bTKUbi2/', 'https://www.bitchute.com/video/iGePg2Ea0sch/', 'https://www.bitchute.com/video/2RTlyfygYvuU/', 'https://www.bitchute.com/video/1lWPDCtlNhkI/', 'https://www.bitchute.com/video/stt9mqUEuZzY/', 'https://www.bitchute.com/video/E4kY0Lp9gFRL/', 'https://www.bitchute.com/video/sU2IbvoSlnmZ/', 'https://www.bitchute.com/video/y88XnJb9dQcW/', 'https://www.bitchute.com/video/WvSCwBUwmoQA/', 'https://www.bitchute.com/video/qLueAxO9OuzU/', 'https://www.bitchute.com/video/FmQPceQEXMma/', 'https://www.bitchute.com/video/BbWUd3v4D8U9/', 'https://www.bitchute.com/video/adY2Bq85C1Nk/', 'https://www.bitchute.com/video/TA7zc3n6LCWQ/', 'https://www.bitchute.com/video/C77zQeY5ltV5/', 'https://www.bitchute.com/video/XgMi95JmVBmQ/', 'https://www.bitchute.com/video/2AjYcXUqtuOA/', 'https://www.bitchute.com/video/u9UYtfjufYso/', 'https://www.bitchute.com/video/V5hHNg1uhItC/', 'https://www.bitchute.com/video/iwLzthbJAzOK/', 'https://www.bitchute.com/video/cIN08xoyZJol/', 'https://www.bitchute.com/video/TyQAVG1CQqS4/', 'https://www.bitchute.com/video/uJQPTLLclcM5/', 'https://www.bitchute.com/video/OCm9QXIaVCoW/', 'https://www.bitchute.com/video/8Ki98ivV8SiG/', 'https://www.bitchute.com/video/beWZMiunkCVg/', 'https://www.bitchute.com/video/5KhlXqUaFEUx/', 'https://www.bitchute.com/video/N5hzCnjLnOuV/', 'https://www.bitchute.com/video/SEF5wNR2Vf0h/']","1 week, 3 days ago",0,0,0,240,12400,https://api.bitchute.com/video/osbzzDdynzc4
tOmOgAJUh3Cj,This guy is awesome,"#hulkhogan,#hulkamania,#randysavage",11000,0:44,Voat,voat,No Description,[],"2 weeks, 6 days ago",229,35,23244,480,11264,https://api.bitchute.com/video/tOmOgAJUh3Cj
a1Qlyd1Hz7g,Bro...he is no longer with us,No Hashtags,7048,0:13,Memology 101,memology_101,"Biden arrived at Omaha Beach and well...it was sad to watch.


#news #shorts

",[],"3 weeks, 5 days ago",145,4,16722,624,7197,https://api.bitchute.com/video/a1Qlyd1Hz7g
Wd2pY4ykWHTS,HIS NAME 🪩 IS STEVE,"#taradublin,#steve,#multiprongedoffensive",6992,2:35,CANST - Children Are NOT Sex Toys / GMNo!,canst,"VfB is pretty sure you all recall HELL HATH NO FURY ⚢ LIKE A YENTA SCORNED


Now comes 🪩 the mixtape 


OG post: <https://x.com/taradublinrocks/status/1718507850828591384>


Source: <https://flood.social/post/13335_his-name-is-steve.html>


Thumbnail: <https://www.dailydot.com/irl/tiktok-hooked-nose-filter-is-disrespectful/>


AltCastTV & Odysee thumbnail: <https://www.bustle.com/articles/35127-54-things-only-jewish-girls-understand-because-you-should-really-give-your-mother-a-call>


The Deep State is pretty much done itself in according to this new development MSM is not reporting on: 


<https://mid.ru/ru/foreign_policy/news/1958539/>


Trannies be returning to the scene to finish the job! totally not crazy bros.


<https://www.dailymail.co.uk/news/article-13552843/Shocking-outburst-Utah-transgender-killer-arrested-murdering-family.html>


Anons creating r/Steve: 🥸


NitroFinalMask  
Steve is my Bro! 


ConsulExileCopy  
⮡ NitroFinalMask  
He mine as well 


BorisPaintGentle  
Huge nasal apertures ensure optimal use of free air. Shalom

","['https://x.com/taradublinrocks/status/1718507850828591384', 'https://flood.social/post/13335_his-name-is-steve.html', 'https://www.dailydot.com/irl/tiktok-hooked-nose-filter-is-disrespectful/', 'https://www.bustle.com/articles/35127-54-things-only-jewish-girls-understand-because-you-should-really-give-your-mother-a-call', 'https://mid.ru/ru/foreign_policy/news/1958539/', 'https://www.dailymail.co.uk/news/article-13552843/Shocking-outburst-Utah-transgender-killer-arrested-murdering-family.html']","1 week, 5 days ago",62,125,17888,288,7179,https://api.bitchute.com/video/Wd2pY4ykWHTS
gRYgrnwRNoU,SAUDI ARABIA Just Did WHAT?...,No Hashtags,6003,8:38,reallygraceful,reallygraceful,"A big development in dollar dominance...or dollar decline? Is it true? Is it fake? Let's discuss. 


Buy The Deep State Encyclopedia: Exposing the Cabal's Playbook <https://a.co/d/5iaD4s4>  
Buy Deep State Encyclopedia on Kobo: <https://www.kobo.com/us/en/ebook/the-deep-state-encyclopedia>  
Buy me a Coffee: <https://www.buymeacoffee.com/reallygraceful>  
Please consider supporting my channel on Patreon: <http://patreon.com/reallygraceful>  
Subscribe to my backup channel: <http://bit.ly/reallygracefulsecondchannel>  
Bitchute: <https://www.bitchute.com/channel/reallygraceful/>  
Facebook: <https://www.facebook.com/reallygraceful>  
Twitter: <https://twitter.com/reallygraceful>  
Instagram: [http://instagram.com/reallygraceful](https://instagram.com/reallygraceful)  
Gab: <https://gab.com/reallygraceful>  
Rumble: <https://rumble.com/user/reallygraceful>

","['https://a.co/d/5iaD4s4', 'https://www.kobo.com/us/en/ebook/the-deep-state-encyclopedia', 'https://www.buymeacoffee.com/reallygraceful', 'http://patreon.com/reallygraceful', 'http://bit.ly/reallygracefulsecondchannel', 'https://www.bitchute.com/channel/reallygraceful/', 'https://www.facebook.com/reallygraceful', 'https://twitter.com/reallygraceful', 'https://instagram.com/reallygraceful', 'https://gab.com/reallygraceful', 'https://rumble.com/user/reallygraceful']","2 weeks, 2 days ago",365,11,25949,384,6379,https://api.bitchute.com/video/gRYgrnwRNoU
qwwcR6pJqItO,China vs United States - Who Would Win ?,"#breakingnews,#TrendingUSANews,#worldnews",5926,35:25,Trending Videos,trendingvideos,"Digital Marketing Goldmine - <https://bit.ly/3U9rUvD> Daily Make Money Online - <https://bit.ly/4cOWDFK>  
World's Largest B2B MarketPlace - <https://bit.ly/456Qd16> Mineral Water Packaging Line - <https://bit.ly/47hAZqU>


Best Money Making Programs - Daily Make Money Online - <https://bit.ly/4cOWDFK>  
World's Largest Online B2B MarketPlace - Best Business WholeSale Suppliers - <https://bit.ly/4c39Slb>  
Buy Unlimited WebTraffic - <https://bit.ly/3Ksigi0> Buy Email Web Blasters - <https://bit.ly/3yOb7pI>  
Buy ClickBank Products - <https://bit.ly/3yzmSQQ> Buy Best WebHostings,VPS, Dedicated Servers - <https://bit.ly/4bDuf8F>  
Amazing New Digital Products - <https://bit.ly/3VoaM6h> Best Digital Products - <https://bit.ly/3x7xpCm>


==============


Digital Marketing Goldmine - <https://bit.ly/3U9rUvD> Daily Make Money Online - <https://bit.ly/4cOWDFK>  
World's Largest Online B2B MarketPlace - Best Business WholeSale Suppliers - <https://bit.ly/456Qd16>  
Digital Internet Marketing Goldmine - All In 1 Bundle - <https://bit.ly/3POK4R9>


Daily Make Money Online - <https://bit.ly/43nvoOg> <https://bit.ly/3vk4F8L>  
Digital Goldmine - <https://bit.ly/3POK4R9> <https://bit.ly/3vfYSku>  
1] Digital Marketing Goldmine - <https://bit.ly/3POK4R9> Daily Make Money Online - <https://bit.ly/43nvoOg>  
2] Get Daily Unlimited $499,$199,$39 Payments - <http://bit.ly/401vYPD> Email WebBlasters - <http://bit.ly/3CWIHJt>  
3] B2B MarketPlace - <https://bit.ly/3QA8xdr> Buy & Expand Your Own Business [ Mineral Water Bottle Production & Packaging Line ] - <https://bit.ly/47hAZqU>  
4] Buy Unlimited WebTraffic - <https://bit.ly/3SixuLG> Mega Mail Solos - <https://bit.ly/3ICLkme> Smart List Solos - <https://bit.ly/3VixWeG>


Digital Goldmine - <https://bit.ly/3U9rUvD> Daily Make Money Online - <https://bit.ly/4cOWDFK>  
Daily Make Money Online - <https://bit.ly/43nvoOg> <https://bit.ly/3vk4F8L>  
Digital Goldmine - <https://bit.ly/3POK4R9> <https://bit.ly/3vfYSku>  
#MakeMoneyOnline #HomeBusiness #DailyIncome #EarnMoneyOnline #PassiveIncome  


","['https://bit.ly/3U9rUvD', 'https://bit.ly/4cOWDFK', 'https://bit.ly/456Qd16', 'https://bit.ly/47hAZqU', 'https://bit.ly/4cOWDFK', 'https://bit.ly/4c39Slb', 'https://bit.ly/3Ksigi0', 'https://bit.ly/3yOb7pI', 'https://bit.ly/3yzmSQQ', 'https://bit.ly/4bDuf8F', 'https://bit.ly/3VoaM6h', 'https://bit.ly/3x7xpCm', 'https://bit.ly/3U9rUvD', 'https://bit.ly/4cOWDFK', 'https://bit.ly/456Qd16', 'https://bit.ly/3POK4R9', 'https://bit.ly/43nvoOg', 'https://bit.ly/3vk4F8L', 'https://bit.ly/3POK4R9', 'https://bit.ly/3vfYSku', 'https://bit.ly/3POK4R9', 'https://bit.ly/43nvoOg', 'http://bit.ly/401vYPD', 'http://bit.ly/3CWIHJt', 'https://bit.ly/3QA8xdr', 'https://bit.ly/47hAZqU', 'https://bit.ly/3SixuLG', 'https://bit.ly/3ICLkme', 'https://bit.ly/3VixWeG', 'https://bit.ly/3U9rUvD', 'https://bit.ly/4cOWDFK', 'https://bit.ly/43nvoOg', 'https://bit.ly/3vk4F8L', 'https://bit.ly/3POK4R9', 'https://bit.ly/3vfYSku']","2 weeks, 3 days ago",1,0,9,408,5927,https://api.bitchute.com/video/qwwcR6pJqItO
NpWr6C3Bx0rm,Dr. Rima Laibow - UN to Launch 'Pact for the Future': ONE-WORLD GOVERNMENT NIGHTMARE!,"#mariazeee,#drrimalaibow,#oneworldgovernment",4415,1:17:34,HalfDollar48,halfdollar48,"MariaZeee  
<https://rumble.com/user/mariazeee>


Dr. Rima Laibow joins Maria Zeee to describe the one-world government nightmare the UN is planning this September through their 'Pact for the Future,' and what must be done to stop it!


To take action visit: <https://preventgenocide2030.org/>


Scroll to the bottom of this page and subscribe to our mailing list: <https://zeeemedia.com/about/>


If you would like to support Zeee Media to continue getting the truth out to more people, you can donate via this link:


<https://donate.stripe.com/6oEdUL2eF1IAdXibII>


Website:


<https://www.zeeemedia.com>


Buy Stockman Steaks' GUARANTEED mRNA-free, non-GMO, hormone-free meat for your family and support Aussie Farmers today:


<https://stockmansteaks.com.au/maria>


If you're in Australia, visit Gold Bullion Australia (Gold Stackers) today and consider securing your wealth with Australia's leading supplier of gold and silver bullion:


[https://www.goldbullionaustralia.com.au/?utm\_source\_zeeemedia&utm\_medium=banner&utm\_campaign=zeeemedia](https://www.goldbullionaustralia.com.au/?utm_source_zeeemedia=&utm_medium=banner&utm_campaign=zeeemedia)


To prepare you and your household for food shortages, access survival supplies and more, visit our partner Survival Supplies Australia via the link below:


<https://www.survivalsuppliesaustralia.com.au/?b7=zeeemedia>


Prepare for cyber attacks, power outages and more by ensuring you and your family have alternate communication means through a Satellite phone! Visit the link below:


<https://sat123.com/maria/>


View Hope & Tivon's EMF protection products and more via this link:


<https://ftwproject.com/ref/468>


To order Dr. Zelenko's products today, visit the below link, and use referral code MARIAZEEE for 5% off your order:


<https://zstacklife.com/?ref=MARIAZEEE>


Begin your journey to uncompromised privacy and save up to $500 on Zeee Media Above Phone Bundles. Visit Above Phone: <https://abovephone.com/maria/>

","['https://rumble.com/user/mariazeee', 'https://preventgenocide2030.org/', 'https://zeeemedia.com/about/', 'https://donate.stripe.com/6oEdUL2eF1IAdXibII', 'https://www.zeeemedia.com', 'https://stockmansteaks.com.au/maria', 'https://www.goldbullionaustralia.com.au/?utm_source_zeeemedia=&utm_medium=banner&utm_campaign=zeeemedia', 'https://www.survivalsuppliesaustralia.com.au/?b7=zeeemedia', 'https://sat123.com/maria/', 'https://ftwproject.com/ref/468', 'https://zstacklife.com/?ref=MARIAZEEE', 'https://abovephone.com/maria/']","1 week, 4 days ago",3,0,2242,264,4418,https://api.bitchute.com/video/NpWr6C3Bx0rm
1WDT8JL3LzJj,"Owen Benjamin | #1969 My Thesis - One Small Stream For Man, One Giant Leap Of Faith For Man Kind","#owenbenjamin,#owen,#benjamin",4384,3:06:27,Owen Benjamin,owenbenjamin,"<https://entropystream.live/app/OwenBenjaminComedy>


<https://unauthorized.tv/>  
<https://twitter.com/owenbenjamin>  
<https://rumble.com/user/owenbenjamin>  
<https://rokfin.com/owenbenjamin>  
<https://vk.com/owenbenjamincomedy>  
<https://odysee.com/@OwenBenjamin:6>  
<https://dlive.tv/owenbenjamincomedy>


<https://owensmithpiano.bandcamp.com/album/ballads-in-the-barn>  
<https://soundcloud.com/owensmithpiano>


Telegram Links:  
Live Private Chat - <https://t.me/speakeasysaloon>  
Main Channel: <https://t.me/owenbenjamincomedy>  
Video Uploads: <https://t.me/DLiveBearStream>  
Audio Uploads <https://t.me/WDTLPodcast>  
Bonus Audio Uploads <https://t.me/WDTLBonus>  
Comedy Channel: <https://t.me/owenbenjamincomedian>


<https://app.beartariatimes.com/>  
<https://beartariacampgrounds.com/>  
<https://beartariatimes.com/>  
<https://merch4bears.com/>


<https://owenbenjamin.com/>

","['https://entropystream.live/app/OwenBenjaminComedy', 'https://unauthorized.tv/', 'https://twitter.com/owenbenjamin', 'https://rumble.com/user/owenbenjamin', 'https://rokfin.com/owenbenjamin', 'https://vk.com/owenbenjamincomedy', 'https://odysee.com/@OwenBenjamin:6', 'https://dlive.tv/owenbenjamincomedy', 'https://owensmithpiano.bandcamp.com/album/ballads-in-the-barn', 'https://soundcloud.com/owensmithpiano', 'https://t.me/speakeasysaloon', 'https://t.me/owenbenjamincomedy', 'https://t.me/DLiveBearStream', 'https://t.me/WDTLPodcast', 'https://t.me/WDTLBonus', 'https://t.me/owenbenjamincomedian', 'https://app.beartariatimes.com/', 'https://beartariacampgrounds.com/', 'https://beartariatimes.com/', 'https://merch4bears.com/', 'https://owenbenjamin.com/']","3 weeks, 4 days ago",89,16,38608,600,4489,https://api.bitchute.com/video/1WDT8JL3LzJj
WQ3yV4pueeiq,LATE REVIEWS: 'ARCADIAN' (2024),"#moviereviews,#scifihorror,#nicholascage",3065,7:17,Ghost Crusaders,ghost-crusaders,"To leave a tip comment that will appear on stream: <https://streamelements.com/ghostcrusaderstv/tip>


MERCH: <https://www.ghostcrusadersmerch.com/>


Discord: Discord: <https://discord.gg/PPH3BGxU>


Community: <https://ghostcrusaders.locals.com/>


Facebook: <https://www.facebook.com/ghostcrusaders>


Bitchute: <https://www.bitchute.com/channel/ghost-crusaders>


Odysee: <https://odysee.com/@GhostCrusadersTV:e>


X: <https://twitter.com/GhostCrusaderTV>


Under section 107 of the Copyright Act of 1976, allowance is made for “fair use” for purposes such as criticism, comment, news reporting, teaching, scholarship, education and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Any fair use media, including videos, songs, audio, text, images, and graphics, used in the video belong to their respective owners. I do not claim any rights or ownership over any such materials, or hold any responsibility for statements or assurances made therein.

","['https://streamelements.com/ghostcrusaderstv/tip', 'https://www.ghostcrusadersmerch.com/', 'https://discord.gg/PPH3BGxU', 'https://ghostcrusaders.locals.com/', 'https://www.facebook.com/ghostcrusaders', 'https://www.bitchute.com/channel/ghost-crusaders', 'https://odysee.com/@GhostCrusadersTV:e', 'https://twitter.com/GhostCrusaderTV']","3 weeks, 5 days ago",0,0,26,624,3065,https://api.bitchute.com/video/WQ3yV4pueeiq
o2sTaChTuB8,The Kandahar Giant | Paranormal Popp,No Hashtags,723,1:45:15,Redonkulas,redonkulas,"We've All Heard The Story...Here's The Truth From Someone Who Was There...Tune In Tonight at 8 PM EDT!


#KandaharGiant #ParanormalPopp #Redonkulas


To donate to this content, see our list of channels, purchase merchandise or join Popp’s Preppers, click here: <https://linktr.ee/redonkulas>


Send physical donations to:


[Redonkulas.com](http://Redonkulas.com) Productions


29488 Woodward Avenue, Unit 407


Royal Oak, MI 48073


If you write a check, make it out to Second Class Citizen, 501c3


All donations are tax deductible


And be sure to tune in to see the Redonkulas Regiment Live!


Tuesdays - Thursdays at 8pm Eastern And Supporter Sunday streams for Locals, GiveSendBro, and SubscribeStar members only!

","['https://linktr.ee/redonkulas', 'http://Redonkulas.com']",1 week ago,21,4,19840,168,748,https://api.bitchute.com/video/o2sTaChTuB8
